"latitude","longitude","brightness","daynight","acq_date","acq_time","daynight.1","type","datetime","city","state","population","wildfire","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","soil_moisture","elevation"
-25.4163,149.1913,343,"D","2020-01-01",336,"D",0,"2020-01-01 03:36:00",NA,NA,NA,1,28.9,6.3,38,9,0,0.4654,0.0315339528024197,427
-16.2791,124.6929,341.6,"D","2020-11-03",548,"D",0,"2020-11-03 05:48:00",NA,NA,NA,1,31.6,14.9,42,20,0,0.2374,0.0490446984767914,157
-27.0233,149.4069,309.8,"D","2020-07-17",17,"D",0,"2020-07-17 00:17:00",NA,NA,NA,1,16.8,5.5,41,0,0,0.3394,0.206201359629631,251
-31.6252,115.7441,312.5,"D","2020-09-05",603,"D",0,"2020-09-05 06:03:00","Perth","Western Australia",2141834,1,16.9,11.2,79,32,0,0.5298,0.134876489639282,48
-19.5133,146.1686,302.4,"N","2020-08-30",1251,"N",0,"2020-08-30 12:51:00","Rasmussen","Queensland",4456,1,14.8,7.3,92,68,0,0.4234,0.115393102169037,406
-34.9935,150.0157,356.2,"D","2020-01-10",328,"D",0,"2020-01-10 03:28:00","Nowra","New South Wales",9193,1,33,8.7,28,82,0,0.523,0.123172886669636,559
-13.7998,135.6205,327.8,"D","2020-10-20",359,"D",0,"2020-10-20 03:59:00",NA,NA,NA,1,33.8,16.1,37,43,0,0.2664,0.0474226251244545,47
-14.2639,133.4545,330,"D","2020-09-12",435,"D",0,"2020-09-12 04:35:00",NA,NA,NA,1,31.7,15.6,19,0,0,0.4373,0.0437733344733715,239
-15.7819,132.0955,341.4,"D","2020-04-30",141,"D",0,"2020-04-30 01:41:00",NA,NA,NA,1,37.2,21.7,18,86,0,0.541,0.109073266386986,217
-13.5959,134.8817,334.9,"D","2020-07-22",500,"D",0,"2020-07-22 05:00:00",NA,NA,NA,1,25,15.8,34,0,0,0.4224,0.081142283976078,129
-17.0996,141.3937,394.7,"D","2020-11-17",422,"D",0,"2020-11-17 04:22:00",NA,NA,NA,1,30.9,14,51,1,0,0.2613,0.0646637082099915,18
-37.2291,149.1829,382.2,"N","2020-01-31",1311,"N",0,"2020-01-31 13:11:00","Eden","New South Wales",3151,1,21.6,6.6,54,83,0,0.8064,0.135336488485336,894
-37.4465,147.4653,315.9,"D","2020-02-05",404,"D",0,"2020-02-05 04:04:00","Paynesville","Victoria",3480,1,13.9,8.2,80,3,0,0.716,0.196695283055305,770
-31.8536,121.5312,398.8,"D","2020-01-01",514,"D",0,"2020-01-01 05:14:00","Boulder","Western Australia",4825,1,37.4,15.8,15,33,0,0.3791,0.0597584843635559,331
-32.8896,117.1922,301.2,"D","2020-06-25",235,"D",0,"2020-06-25 02:35:00","Mandurah","Western Australia",90306,1,15.8,17.3,45,8,0,0.449,0.244386747479439,404
-37.9217,143.1147,302.2,"D","2020-04-15",2356,"D",0,"2020-04-15 23:56:00","Camperdown","Victoria",2884,1,15.5,21.1,82,95,0,0.3754,0.256322294473648,197
-20.0005,122.7771,320.7,"D","2020-05-07",148,"D",0,"2020-05-07 01:48:00",NA,NA,NA,1,35,2.8,13,0,0,0.2467,0.0466683097183704,116
-36.9976,147.386,365.4,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Paynesville","Victoria",3480,1,16.6,9.2,75,2,0,0.54435,0.084232859313488,1317
-14.9145,145.0933,302.7,"N","2020-10-15",1305,"N",0,"2020-10-15 13:05:00",NA,NA,NA,1,22,18.1,81,18,0,0.6981,0.0429662764072418,54
-35.7239,147.7101,308,"D","2020-05-06",346,"D",0,"2020-05-06 03:46:00","Tumut","New South Wales",6230,1,11.1,5.2,85,98,0,0.4577,0.249747186899185,483
-15.0505,141.8974,338.6,"D","2020-09-05",429,"D",0,"2020-09-05 04:29:00",NA,NA,NA,1,32.7,7.2,19,0,0,0.369,0.101468607783318,14
-25.6353,152.0791,364.4,"D","2020-12-07",355,"D",0,"2020-12-07 03:55:00","Urraween","Queensland",6969,1,24.2,8.4,80,87,4.3,0.5808,0.0497165732085705,314
-32.6572,116.0032,326.3,"D","2020-10-18",544,"D",0,"2020-10-18 05:44:00","Mandurah","Western Australia",90306,1,21.9,12.6,61,0,0,0.6565,0.187637507915497,296
-29.8054,115.1293,337.4,"D","2020-12-18",234,"D",0,"2020-12-18 02:34:00","Drummond Cove","Western Australia",1477,1,34,29.5,24,2,0,0.3342,0.0482800342142582,36
-20.4132,139.5568,338.9,"D","2020-02-12",415,"D",0,"2020-02-12 04:15:00",NA,NA,NA,1,34.1,13.4,20,0,0,0.3176,0.22282175719738,370
-14.0232,129.8096,321.4,"D","2020-06-04",500,"D",0,"2020-06-04 05:00:00",NA,NA,NA,1,25.4,8,20,0,0,0.616,0.183475658297539,7
-36.3448,148.0488,300.8,"N","2020-01-17",1259,"N",0,"2020-01-17 12:59:00","Jindabyne","New South Wales",2233,1,16.8,8.6,76,34,0,0.7294,0.0973622724413872,367
-28.0802,153.0428,313.5,"D","2020-08-28",336,"D",0,"2020-08-28 03:36:00","Merrimac","New South Wales",7071,1,17,18.6,57,0,0,0.6777,0.196683675050735,106
-30.8625,116.4934,325.5,"D","2020-09-13",234,"D",0,"2020-09-13 02:34:00","Perth","Western Australia",2141834,1,23,14.7,30,0,0,0.5811,0.131341829895973,283
-13.8349,131.6396,326.4,"D","2020-07-26",146,"D",0,"2020-07-26 01:46:00","Palmerston","Northern Territory",33695,1,31.1,16.6,17,0,0,0.4961,0.0762626975774765,260
-26.2064,149.8286,343,"D","2020-09-16",407,"D",0,"2020-09-16 04:07:00",NA,NA,NA,1,21.5,5.7,42,28,0,0.3501,0.18739926815033,263
-20.6192,145.2215,336.5,"D","2020-04-02",403,"D",0,"2020-04-02 04:03:00","Charters Towers","Queensland",8040,1,27.9,6.9,40,8,0,0.366,0.0740170478820801,496
-23.1702,143.8786,331.5,"D","2020-05-27",408,"D",0,"2020-05-27 04:08:00",NA,NA,NA,1,18.6,9.2,45,5,0,0.148,0.154936671257019,211
-36.3712,148.2822,416.1,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Jindabyne","New South Wales",2233,1,22.4,8.7,41,27,0,0.5854,0.189777165651321,1655
-26.6311,150.3549,306.9,"D","2020-05-19",36,"D",0,"2020-05-19 00:36:00","Kingaroy","Queensland",10020,1,21.8,14.7,48,100,0,0.399,0.0941047370433807,330
-36.5311,144.698,307.3,"D","2020-04-16",411,"D",0,"2020-04-16 04:11:00","Kyabram","Victoria",7331,1,17.5,17.1,61,13,0,0.2635,0.26877373456955,163
-37.0482,149.3773,358.4,"D","2020-01-10",2355,"D",0,"2020-01-10 23:55:00","Eden","New South Wales",3151,1,14.2,18.7,56,94,0,0.6907,0.0990919545292854,828
-15.0954,144.7128,352.1,"D","2020-11-17",422,"D",0,"2020-11-17 04:22:00",NA,NA,NA,1,26.5,20.3,64,0,0,0.4046,0.141768917441368,81
-13.0361,130.5601,322.4,"D","2020-05-01",513,"D",0,"2020-05-01 05:13:00","Darwin","Northern Territory",139902,1,29.5,7.7,37,12,0,0.6044,0.252183377742767,16
-37.3239,149.0942,322.7,"D","2020-01-13",358,"D",0,"2020-01-13 03:58:00","Orbost","Victoria",2014,1,18.2,10.9,72,3,0,0.2786,0.0964739248156548,737
-18.5499,143.8033,334.6,"D","2020-01-02",421,"D",0,"2020-01-02 04:21:00",NA,NA,NA,1,33.3,12.7,21,88,0,0.5025,0.0639753714203835,707
-35.7698,141.3367,411.8,"D","2020-01-01",57,"D",0,"2020-01-01 00:57:00","Horsham","Victoria",15134,1,29.4,16.6,20,0,0,0.3132,0.0733642131090164,116
-14.024,136.4245,314.3,"N","2020-01-15",1317,"N",0,"2020-01-15 13:17:00",NA,NA,NA,1,28.5,11.3,85,2,0,0.4696,0.0451437421143055,15
-13.6279,131.9889,305.2,"N","2020-09-16",1336,"N",0,"2020-09-16 13:36:00","Palmerston","Northern Territory",33695,1,24.8,6.6,74,24,0,0.3118,0.0573211424052715,118
-12.5776,134.4489,339.2,"D","2020-06-17",430,"D",0,"2020-06-17 04:30:00",NA,NA,NA,1,29.8,19,47,64,0,0.5832,0.13380292057991,75
-36.4057,149.5717,325.5,"D","2020-01-11",410,"D",0,"2020-01-11 04:10:00","Tathra","New South Wales",1523,1,13.5,9,82,76,0,0.472,0.170271262526512,731
-14.8447,144.636,329,"D","2020-10-15",340,"D",0,"2020-10-15 03:40:00",NA,NA,NA,1,26,22.6,55,19,0,0.5332,0.0980788618326187,110
-26.1555,151.0027,339.5,"D","2020-01-31",349,"D",0,"2020-01-31 03:49:00","Kingaroy","Queensland",10020,1,29.2,13.7,42,6,0,0.3696,0.212012231349945,376
-14.8559,131.8247,343.2,"D","2020-09-21",429,"D",0,"2020-09-21 04:29:00",NA,NA,NA,1,36.8,2.9,31,31,0,0.2662,0.0653957203030586,121
-16.2448,127.2213,328.5,"D","2020-05-13",536,"D",0,"2020-05-13 05:36:00",NA,NA,NA,1,27.1,13,16,0,0,0.2734,0.0717604011297226,321
-14.5653,131.5201,366.4,"D","2020-07-26",435,"D",0,"2020-07-26 04:35:00",NA,NA,NA,1,26.5,9.7,22,0,0,0.4151,0.0945091769099236,171
-22.946,148.5184,305.6,"N","2020-03-16",1244,"N",0,"2020-03-16 12:44:00",NA,NA,NA,1,18.7,5.9,91,2,0,0.5495,0.175154238939285,196
-16.8033,122.7715,334,"D","2020-11-24",607,"D",0,"2020-11-24 06:07:00",NA,NA,NA,1,29.2,14.1,81,12,0,0.438,0.0393104627728462,46
-35.7006,149.8789,347.6,"D","2020-01-03",2349,"D",0,"2020-01-03 23:49:00","Surfside","New South Wales",1371,1,35.1,16,28,0,0,0.6424,0.123000361025333,450
-37.6805,148.871,316.5,"D","2020-01-09",422,"D",0,"2020-01-09 04:22:00","Orbost","Victoria",2014,1,21,21.3,72,0,0,0.6312,0.0620385892689228,111
-34.287,150.1484,319.2,"N","2020-01-04",1329,"N",0,"2020-01-04 13:29:00","Hill Top","New South Wales",2262,1,16.8,4.4,55,3,0,0.3893,0.0885918214917183,553
-37.3651,149.1205,336.3,"D","2020-01-03",2349,"D",0,"2020-01-03 23:49:00","Orbost","Victoria",2014,1,35.9,11.8,15,0,0,0.595,0.0790772810578346,585
-26.2782,149.1083,327.6,"N","2020-10-02",1505,"N",0,"2020-10-02 15:05:00",NA,NA,NA,1,15.6,13.6,81,0,0,0.4565,0.125480279326439,429
-31.6712,132.875,334.5,"N","2020-01-02",1343,"N",0,"2020-01-02 13:43:00",NA,NA,NA,1,30.8,29.5,10,31,0,0.3156,0.0487360060214996,46
-14.1975,132.0774,323.5,"D","2020-04-23",423,"D",0,"2020-04-23 04:23:00",NA,NA,NA,1,33.9,16.5,33,44,0,0.4638,0.188104391098022,141
-27.8518,114.2293,442.9,"D","2020-05-14",617,"D",0,"2020-05-14 06:17:00","Drummond Cove","Western Australia",1477,1,23,9.8,44,0,0,0.2889,0.0509862527251244,157
-17.3837,122.9252,329.7,"D","2020-03-30",512,"D",0,"2020-03-30 05:12:00",NA,NA,NA,1,34.5,7.5,41,33,0,0.449,0.122407808899879,94
-23.7769,118.5551,343,"D","2020-11-27",636,"D",0,"2020-11-27 06:36:00",NA,NA,NA,1,35,14.1,23,57,0,0.2071,0.0526881851255894,541
-34.7639,145.9333,323.9,"D","2020-02-27",2356,"D",0,"2020-02-27 23:56:00","Leeton","New South Wales",7437,1,18.8,18.3,50,20,0,0.2303,0.11818428337574,119
-12.9388,141.6755,308,"N","2020-04-24",1253,"N",2,"2020-04-24 12:53:00",NA,NA,NA,1,23.4,13.9,77,17,0,0.1553,0.255527675151825,48
-11.6481,130.6964,312.1,"D","2020-06-08",436,"D",0,"2020-06-08 04:36:00","Darwin","Northern Territory",139902,1,27.2,7.9,51,85,0,0.6895,0.216198801994324,92
-29.3728,148.2118,309.2,"D","2020-05-05",443,"D",0,"2020-05-05 04:43:00","Walgett","New South Wales",1377,1,14,9.2,65,0,0,0.456,0.1992007791996,149
-36.8651,144.294,322.6,"D","2020-11-09",51,"D",0,"2020-11-09 00:51:00","Bendigo","Victoria",103034,1,25.6,11.8,33,93,0,0.5074,0.240473091602325,324
-36.1903,149.4062,350.4,"D","2020-01-24",340,"D",0,"2020-01-24 03:40:00","Narooma","New South Wales",2605,1,15,18.4,90,99,0.1,0.5098,0.157320633530617,1057
-11.5484,131.3103,311.7,"D","2020-07-09",531,"D",0,"2020-07-09 05:31:00","Palmerston","Northern Territory",33695,1,23.9,3.7,65,90,0,0.7022,0.171724230051041,50
-16.7084,122.8364,328.3,"D","2020-06-16",524,"D",0,"2020-06-16 05:24:00",NA,NA,NA,1,29.1,6.7,44,10,0,0.5412,0.117047943174839,19
-13.3422,135.6931,332,"D","2020-11-07",57,"D",0,"2020-11-07 00:57:00",NA,NA,NA,1,34.5,17.5,42,35,0,0.3054,0.0482602119445801,62
-14.2282,131.8382,326.6,"D","2020-05-12",454,"D",0,"2020-05-12 04:54:00",NA,NA,NA,1,27.6,6.6,38,2,0,0.4908,0.139820411801338,112
-19.8282,123.9931,326.7,"D","2020-05-02",130,"D",0,"2020-05-02 01:30:00",NA,NA,NA,1,29.9,20.9,14,0,0,0.2182,0.057920765131712,196
-13.3508,133.6362,317.6,"D","2020-04-28",152,"D",0,"2020-04-28 01:52:00",NA,NA,NA,1,33.5,11.3,33,24,0,0.6765,0.164332658052444,353
-19.5722,123.7087,306.2,"N","2020-04-29",1448,"N",0,"2020-04-29 14:48:00",NA,NA,NA,1,24.8,23.4,23,77,0,0.2341,0.0642919763922691,127
-14.749,127.6232,323.2,"D","2020-07-09",531,"D",0,"2020-07-09 05:31:00",NA,NA,NA,1,25.7,8.5,25,0,0,0.2555,0.0656095370650291,131
-15.5812,141.912,333.9,"D","2020-05-31",346,"D",0,"2020-05-31 03:46:00",NA,NA,NA,1,28.3,7.2,42,1,0,0.474,0.182404235005379,20
-14.0185,141.8842,331.1,"D","2020-11-05",358,"D",0,"2020-11-05 03:58:00",NA,NA,NA,1,28.2,16.3,64,95,0,0.5083,0.0777930915355682,40
-14.3379,142.0149,359.8,"D","2020-11-16",51,"D",0,"2020-11-16 00:51:00",NA,NA,NA,1,39.5,16.4,19,84,0,0.5259,0.0664987787604332,49
-12.449,142.9281,334.1,"D","2020-10-31",50,"D",0,"2020-10-31 00:50:00",NA,NA,NA,1,32,15.7,44,64,0,0.5852,0.052293885499239,203
-25.3434,148.6317,331.9,"D","2020-11-28",401,"D",0,"2020-11-28 04:01:00",NA,NA,NA,1,25.9,11.7,35,0,0,0.3087,0.0543174259364605,502
-37.6495,147.5678,323.4,"N","2020-01-02",1341,"N",0,"2020-01-02 13:41:00","Paynesville","Victoria",3480,1,10.9,3.9,91,0,0,0.6042,0.0861773267388344,287
-26.0741,147.0324,316.7,"D","2020-06-25",54,"D",0,"2020-06-25 00:54:00",NA,NA,NA,1,16.3,11.9,45,82,0,0.2335,0.056394699960947,460
-37.3472,147.6005,308.6,"D","2020-01-02",2,"D",0,"2020-01-02 00:02:00","Paynesville","Victoria",3480,1,22.7,12.9,41,38,0,0.0812,0.0646699070930481,1028
-14.2893,132.2628,323.4,"D","2020-05-30",442,"D",0,"2020-05-30 04:42:00",NA,NA,NA,1,28.8,6.9,34,0,0,0.3525,0.122333861887455,221
-12.9354,130.3451,325.7,"D","2020-05-14",442,"D",0,"2020-05-14 04:42:00","Darwin","Northern Territory",139902,1,29.4,8.7,53,86,0,0.6253,0.384837925434113,4
-28.261,114.8102,334.3,"D","2020-04-07",558,"D",0,"2020-04-07 05:58:00","Drummond Cove","Western Australia",1477,1,25,17.9,56,1,0,0.193,0.0505487620830536,305
-32.5833,150.2018,329.1,"D","2020-01-01",335,"D",0,"2020-01-01 03:35:00","Denman","New South Wales",1547,1,30.7,11.2,25,62,0,0.5235,0.0395548865199089,665
-12.2832,135.6503,323,"D","2020-09-08",500,"D",0,"2020-09-08 05:00:00",NA,NA,NA,1,28.7,18.4,55,1,0,0.4639,0.164412021636963,24
-35.6129,148.5206,335.4,"D","2020-01-14",26,"D",0,"2020-01-14 00:26:00","Tumut","New South Wales",6230,1,25.4,4,28,99,0,0.6842,0.121368266642094,1253
-14.7533,142.8798,326.9,"D","2020-05-13",358,"D",0,"2020-05-13 03:58:00",NA,NA,NA,1,28.2,15.8,50,21,0,0.6231,0.251010954380035,175
-16.2202,130.1415,333.5,"D","2020-04-21",435,"D",0,"2020-04-21 04:35:00",NA,NA,NA,1,34.7,18.7,26,0,0,0.3947,0.144621461629868,264
-35.9107,148.0359,353.1,"D","2020-01-11",410,"D",0,"2020-01-11 04:10:00","Tumut","New South Wales",6230,1,21,9.4,33,64,0,0.3965,0.0718076080083847,714
-37.0871,148.0419,350.2,"D","2020-02-01",14,"D",0,"2020-02-01 00:14:00","Orbost","Victoria",2014,1,28.3,25.6,35,4,0,0.6775,0.143184825778008,1519
-15.8047,128.0434,341.8,"D","2020-03-21",518,"D",0,"2020-03-21 05:18:00",NA,NA,NA,1,31.4,12.7,37,0,0,0.4525,0.16480752825737,468
-25.4769,150.2359,333.4,"D","2020-11-02",324,"D",0,"2020-11-02 03:24:00",NA,NA,NA,1,24,6.4,53,0,0,0.3304,0.124147459864616,304
-37.4021,149.6167,347.1,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Eden","New South Wales",3151,1,18.8,22.6,56,22,0,0.58195,0.123065508902073,203
-14.3563,135.5326,334.6,"D","2020-06-24",435,"D",0,"2020-06-24 04:35:00",NA,NA,NA,1,22,9.4,61,0,0,0.5174,0.0845351666212082,31
-17.983,144.0322,356.5,"D","2020-01-12",33,"D",0,"2020-01-12 00:33:00","Mareeba","Queensland",8585,1,37.6,16.6,23,45,0,0.2923,0.0666322559118271,492
-13.7412,129.8554,328.1,"D","2020-07-02",525,"D",0,"2020-07-02 05:25:00","Darwin","Northern Territory",139902,1,24.8,10.3,73,96,0,0.4549,0.086408868432045,4
-30.1644,152.744,376,"D","2020-11-11",36,"D",0,"2020-11-11 00:36:00","Bellingen","New South Wales",3201,1,19.3,13,71,19,0,0.7212,0.185040146112442,671
-13.6956,133.7903,331.2,"D","2020-04-30",430,"D",0,"2020-04-30 04:30:00",NA,NA,NA,1,33.1,21.4,18,0,0,0.5911,0.161808863282204,267
-16.0053,145.117,324.8,"D","2020-01-02",422,"D",0,"2020-01-02 04:22:00","Mareeba","Queensland",8585,1,24.8,13.6,76,14,0,0.5716,0.14328733086586,243
-13.8197,127.2742,312.4,"D","2020-10-30",146,"D",3,"2020-10-30 01:46:00",NA,NA,NA,1,28.6,26.6,85,46,0,-0.9999,0,3
-26.169,149.5529,345.2,"D","2020-10-10",318,"D",0,"2020-10-10 03:18:00",NA,NA,NA,1,28.4,9.3,8,0,0,0.3393,0.169153302907944,281
-28.8095,152.4247,319.5,"D","2020-10-06",342,"D",0,"2020-10-06 03:42:00","Casino","New South Wales",9968,1,20.5,12.3,60,0,0,0.6604,0.145143002271652,264
-20.9675,119.7927,325.2,"D","2020-07-05",554,"D",0,"2020-07-05 05:54:00",NA,NA,NA,1,25.3,13.8,13,0,0,0.2208,0.0769681930541992,144
-13.891,136.4433,324.3,"D","2020-07-26",435,"D",0,"2020-07-26 04:35:00",NA,NA,NA,1,23,19.9,55,0,0,0.5743,0.0787492915987968,14
-28.3134,152.738,314.6,"D","2020-08-28",336,"D",0,"2020-08-28 03:36:00","Murwillumbah","New South Wales",7032,1,14.8,9.2,41,0,0,0.532,0.236857458949089,389
-37.4632,149.6331,302.5,"N","2020-01-01",1258,"N",0,"2020-01-01 12:58:00","Eden","New South Wales",3151,1,10.4,6.5,98,1,0,0.6457,0.126351222395897,103
-26.9916,151.7598,336.6,"D","2020-11-16",336,"D",0,"2020-11-16 03:36:00","Kingaroy","Queensland",10020,1,25.6,12.2,49,7,0,0.4728,0.132515713572502,585
-31.2249,121.1147,313.8,"N","2020-01-01",1439,"N",0,"2020-01-01 14:39:00","Boulder","Western Australia",4825,1,24.3,9.2,41,0,0,0.325,0.033536359667778,418
-17.0893,142.8498,329.1,"D","2020-10-12",446,"D",0,"2020-10-12 04:46:00",NA,NA,NA,1,34.3,6.7,23,25,0,0.2387,0.0870735123753548,120
-12.4291,131.8095,321.8,"D","2020-06-13",454,"D",0,"2020-06-13 04:54:00","Palmerston","Northern Territory",33695,1,28,7.6,58,0,0,0.5855,0.123098932206631,22
-12.2698,134.0239,330,"D","2020-10-21",442,"D",0,"2020-10-21 04:42:00",NA,NA,NA,1,29.2,13.7,57,9,0,0.451,0.0379972383379936,24
-14.3501,133.3398,324.4,"D","2020-07-20",512,"D",0,"2020-07-20 05:12:00",NA,NA,NA,1,25.1,7.3,24,0,0,0.4052,0.0712313055992126,256
-14.7314,144.6304,325.5,"D","2020-10-05",14,"D",0,"2020-10-05 00:14:00",NA,NA,NA,1,30.5,19.5,39,50,0,0.5945,0.108287088572979,105
-36.4015,141.3911,317.9,"D","2020-03-26",353,"D",0,"2020-03-26 03:53:00","Horsham","Victoria",15134,1,22.2,6.6,30,0,0,0.2261,0.0954437032341957,150
-13.2115,141.8874,320,"D","2020-10-08",334,"D",0,"2020-10-08 03:34:00",NA,NA,NA,1,31.8,2.9,29,97,0,0.5272,0.0526780262589455,34
-42.4363,146.4829,396.1,"D","2020-05-07",427,"D",0,"2020-05-07 04:27:00","New Norfolk","Tasmania",5432,1,11.4,12.6,74,84,0.3,0.9033,0.313860982656479,494
-17.6472,123.8832,324.3,"D","2020-05-14",154,"D",0,"2020-05-14 01:54:00",NA,NA,NA,1,32.8,18.3,9,0,0,0.5289,0.0787192434072495,99
-36.9592,149.4979,312.4,"N","2020-02-03",1520,"N",0,"2020-02-03 15:20:00","Merimbula","New South Wales",3544,1,8.1,10.4,75,3,0,0.7346,0.14795184135437,444
-26.7725,122.1299,307.3,"N","2020-11-07",1446,"N",0,"2020-11-07 14:46:00",NA,NA,NA,1,19.9,12.8,55,0,0,0.1599,0.0280901808291674,525
-35.8976,147.5575,351.3,"D","2020-01-01",334,"D",0,"2020-01-01 03:34:00","Albury","New South Wales",4804,1,24.5,5.4,28,0,0,0.6029,0.085741251707077,523
-16.2877,137.1714,346.6,"D","2020-11-01",422,"D",0,"2020-11-01 04:22:00",NA,NA,NA,1,30,12.8,36,0,0,0.3877,0.0779082030057907,20
-36.5744,147.8078,351.3,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Jindabyne","New South Wales",2233,1,23.3,20.6,57,18,0,0.5145,0.0655318051576614,949
-35.9938,148.3478,339.5,"N","2020-01-03",1246,"N",0,"2020-01-03 12:46:00","Jindabyne","New South Wales",2233,1,16.2,5.9,58,2,0,0.5953,0.200440600514412,1408
-35.9758,149.536,305.5,"N","2020-01-01",1258,"N",0,"2020-01-01 12:58:00","Narooma","New South Wales",2605,1,9.4,7,72,0,0,0.727,0.0563979670405388,1142
-12.8638,131.0695,320.7,"D","2020-06-06",448,"D",0,"2020-06-06 04:48:00","Palmerston","Northern Territory",33695,1,28.3,1.6,47,48,0,0.5807,0.205866366624832,71
-36.01,149.5014,369,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Narooma","New South Wales",2605,1,18.7,7.4,58,43,0,0.50965,0.0586568787693977,1231
-22.402,147.7994,343.5,"D","2020-11-30",350,"D",0,"2020-11-30 03:50:00",NA,NA,NA,1,34.3,22,16,0,0,0.1681,0.165413111448288,336
-11.6939,130.6702,339.9,"D","2020-09-08",501,"D",0,"2020-09-08 05:01:00","Darwin","Northern Territory",139902,1,29.9,8.4,45,0,0,0.5863,0.103552132844925,37
-32.23,121.3524,319.9,"N","2020-01-01",1438,"N",0,"2020-01-01 14:38:00","Boulder","Western Australia",4825,1,17.1,10.9,84,0,0,0.3497,0.0374610833823681,363
-26.6311,146.9853,310.8,"D","2020-06-01",425,"D",0,"2020-06-01 04:25:00",NA,NA,NA,1,14.8,10.5,48,0,0,0.3158,0.0829588547348976,429
-13.3115,131.8002,309.5,"N","2020-07-12",1348,"N",0,"2020-07-12 13:48:00","Palmerston","Northern Territory",33695,1,22.1,14.7,34,0,0,0.4473,0.0924179255962372,112
-30.057,115.509,316,"D","2020-04-29",659,"D",0,"2020-04-29 06:59:00",NA,NA,NA,1,16.4,17.9,37,0,0,0.2425,0.0711964592337608,348
-37.2171,147.9649,316.7,"D","2020-01-13",358,"D",0,"2020-01-13 03:58:00","Orbost","Victoria",2014,1,17.6,6.8,66,8,0,0.7317,0.0918352976441383,1008
-13.3762,134.4048,330.8,"D","2020-07-05",128,"D",0,"2020-07-05 01:28:00",NA,NA,NA,1,28.8,19.2,35,1,0,0.5772,0.09909588098526,158
-13.6766,132.0524,310.9,"D","2020-08-03",57,"D",0,"2020-08-03 00:57:00","Palmerston","Northern Territory",33695,1,30.7,4.3,32,100,0,0.352,0.080981433391571,199
-11.3121,131.3105,330.6,"D","2020-07-31",455,"D",0,"2020-07-31 04:55:00","Palmerston","Northern Territory",33695,1,24.6,14.8,68,91,0,0.6487,0.140099495649338,29
-37.3756,148.2237,319.2,"N","2020-01-03",1246,"N",0,"2020-01-03 12:46:00","Orbost","Victoria",2014,1,17,13.5,59,64,0,0.71595,0.0718962103128433,484
-17.0351,122.4132,329,"D","2020-09-23",555,"D",0,"2020-09-23 05:55:00",NA,NA,NA,1,29.1,9.6,60,0,0,0.4434,0.0435509234666824,20
-15.1841,144.4484,322.9,"D","2020-05-27",410,"D",0,"2020-05-27 04:10:00",NA,NA,NA,1,23.1,17.9,62,14,0,0.4723,0.21401458978653,51
-25.8979,149.2029,329.9,"D","2020-11-12",401,"D",0,"2020-11-12 04:01:00",NA,NA,NA,1,27,14.6,26,94,0,0.552,0.185422316193581,372
-35.5466,149.0467,343.1,"D","2020-02-01",14,"D",0,"2020-02-01 00:14:00","Canberra","Australian Capital Territory",381488,1,32.2,18.1,31,33,0,0.4776,0.111409731209278,1237
-36.984,147.3365,324.2,"D","2020-01-01",333,"D",0,"2020-01-01 03:33:00","Albury","New South Wales",4804,1,14.6,11.5,64,0,0,0.69,0.0864526927471161,1485
-17.6488,142.3542,332,"D","2020-11-22",15,"D",0,"2020-11-22 00:15:00",NA,NA,NA,1,38.8,11.6,15,96,0,0.2195,0.0995911508798599,99
-15.1514,144.9545,357.8,"D","2020-11-05",358,"D",0,"2020-11-05 03:58:00",NA,NA,NA,1,24.2,19.1,73,87,0,0.5827,0.0502357147634029,240
-32.6153,150.2247,363.6,"D","2020-01-02",0,"D",0,"2020-01-02","Denman","New South Wales",1547,1,31,9.5,36,51,0,0.5708,0.040592759847641,858
-13.0481,142.9177,340.4,"D","2020-12-04",38,"D",0,"2020-12-04 00:38:00",NA,NA,NA,1,30.5,21.7,59,39,0.2,0.6385,0.101083472371101,121
-24.8629,153.2391,336.6,"D","2020-11-16",337,"D",0,"2020-11-16 03:37:00","Point Vernon","Queensland",5699,1,24.1,10,78,51,0,0.6474,0.0701652988791466,16
-13.52,141.9218,354.5,"D","2020-07-28",423,"D",0,"2020-07-28 04:23:00",NA,NA,NA,1,29.6,9.8,36,4,0,0.6085,0.161267384886742,55
-16.8915,143.3146,343.7,"D","2020-11-07",58,"D",0,"2020-11-07 00:58:00",NA,NA,NA,1,38.8,7.9,20,24,0,0.2823,0.0716726779937744,165
-39.8972,148.1053,334.6,"N","2020-01-01",1257,"N",0,"2020-01-01 12:57:00",NA,NA,NA,1,15.2,17.8,83,25,0,0.6501,0.0878720283508301,5
-14.221,126.7287,334.5,"D","2020-10-26",500,"D",0,"2020-10-26 05:00:00",NA,NA,NA,1,31.3,14.9,56,29,0,0.2496,0.0389322638511658,28
-37.1129,148.0949,452.6,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Orbost","Victoria",2014,1,13.2,10,89,100,0,0.6322,0.0763903558254242,1171
