"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","elevation","soil_moisture"
0,"2020-03-08 09:24:51.039252",NA,NA,NA,-26.8144516432241,131.322646634212,"D",0,27.6,24.6,22,1,0,0.1777,546,0.0300102476030588
0,"2020-08-19 06:46:50.184166",NA,NA,NA,-28.8689729529729,125.608161965862,"D",0,14.3,8.1,37,40,0,0.243,270,0.118483431637287
0,"2020-07-14 09:37:14.35643",NA,NA,NA,-20.0167271350154,140.881290859693,"D",0,14.9,16.1,27,0,0,0.173,108,0.152281507849693
0,"2020-05-31 08:50:04.920989",NA,NA,NA,-16.2150061094368,129.601453031671,"N",0,26.5,9.3,34,0,0,0.2378,53,0.206459671258926
0,"2020-12-27 20:35:35.229136","Charters Towers","Queensland",8040,-20.5949177369409,147.358145357786,"N",0,24.7,11.6,72,89,0,0.449,387,0.156780675053596
0,"2020-03-08 09:43:52.456924",NA,NA,NA,-20.982385882758,135.144348400287,"D",0,21.9,18.8,46,10,0,0.1559,475,0.0707173720002174
0,"2020-06-05 20:49:31.242279",NA,NA,NA,-25.8758678879675,134.226777912142,"D",0,7,11.2,69,0,0,0.1756,349,0.0501606240868568
0,"2020-06-25 19:40:43.502075","Port Fairy","Victoria",3340,-38.2819607342895,142.216585984327,"N",0,8.4,7.1,85,79,0,0.8438,32,0.268291175365448
0,"2020-06-24 20:26:39.405752",NA,NA,NA,-27.6102082096801,145.731130658347,"N",0,10.8,6,78,82,0,0.2671,253,0.0681297034025192
0,"2020-10-11 19:47:50.497273",NA,NA,NA,-20.7262748155783,136.049749378482,"N",0,24,25.4,16,0,0,0.2283,269,0.0330709889531136
0,"2020-09-06 09:11:16.188568",NA,NA,NA,-30.8185783676586,125.78938642108,"D",0,28.8,27.5,11,0,0,0.1363,186,0.0853951275348663
0,"2020-11-24 20:41:09.731148",NA,NA,NA,-22.8441031594424,121.990625834144,"D",0,28.5,18.9,44,31,0,0.1776,452,0.0226474404335022
0,"2020-05-15 20:41:45.630572",NA,NA,NA,-27.5439142871605,130.638471594417,"N",0,9.1,9.2,45,0,0,0.1793,460,0.0354082472622395
0,"2020-09-30 20:28:48.946691",NA,NA,NA,-25.4568958802524,143.871593805092,"N",0,23.8,21.6,25,0,0,0.2031,248,0.0891417860984802
0,"2020-09-01 06:19:23.753532",NA,NA,NA,-31.1962850498299,124.26399974319,"N",0,18,32.6,26,2,0,0.2712,171,0.08835818618536
0,"2020-05-11 08:55:07.551058","Drummond Cove","Western Australia",1477,-29.4249105845989,115.986874415984,"N",0,15.4,12.6,42,0,0,0.1827,319,0.0672039538621902
0,"2020-03-07 16:05:58.79838","Grenfell","New South Wales",2022,-33.7344482075907,148.266582653086,"N",0,16.5,15.9,72,91,0,0.2954,313,0.105586469173431
0,"2020-05-18 10:03:38.112455",NA,NA,NA,-15.5889229382237,134.805171526522,"D",0,23.5,13,70,44,0,0.3592,115,0.0628529936075211
0,"2020-04-18 20:39:37.204326",NA,NA,NA,-17.9474607849477,133.872025050289,"D",0,28.4,13.5,30,40,0,0.4309,210,0.154103726148605
0,"2020-02-28 09:07:19.03906",NA,NA,NA,-19.2509604542141,123.980599574593,"D",0,33.9,22.5,34,56,0,0.2846,176,0.09159354865551
0,"2020-02-04 08:35:36.013197",NA,NA,NA,-25.2370903945894,133.170023981362,"N",0,23.9,14.9,47,17,0,0.1954,413,0.0274803396314383
0,"2020-12-27 20:09:31.782652",NA,NA,NA,-22.0591977629914,120.530026872463,"D",0,26.3,3.5,76,25,0,0.2516,434,0.119892746210098
0,"2020-06-07 08:41:24.87683",NA,NA,NA,-34.5692496525078,135.808971888033,"D",0,11.5,11.6,70,98,0,0.3963,141,0.1433175355196
0,"2020-08-29 18:23:51.495266",NA,NA,NA,-29.3201082540129,133.865295937108,"N",0,11.9,20.7,81,0,0,0.1647,170,0.0616176128387451
0,"2020-10-27 19:28:25.539815","Kerang","Victoria",3696,-35.8435865162249,143.79373864946,"D",0,17,11.9,66,31,0,0.6331,88,0.22573558986187
0,"2020-09-23 20:24:25.18207",NA,NA,NA,-28.3292154109287,147.141090536054,"D",0,16,4.1,47,0,0,0.1935,163,0.0597772262990475
0,"2020-10-23 20:01:09.0083",NA,NA,NA,-23.9635964935097,132.896479867779,"D",0,18,18.5,58,64,0,0.1655,579,0.0368372946977615
0,"2020-08-28 08:19:16.564259",NA,NA,NA,-22.7171816157237,119.730584232265,"N",0,30.4,5.4,14,0,0,0.283,414,0.0759565383195877
0,"2020-03-22 09:02:06.217755",NA,NA,NA,-21.9530283081009,118.17349335279,"N",0,30.9,14.3,45,92,0,0.4341,420,0.0720030814409256
0,"2020-05-21 11:37:43.551624",NA,NA,NA,-21.874829749372,133.86054648949,"N",0,13.8,15.5,40,100,0,0.2769,490,0.047574520111084
0,"2020-06-28 20:13:39.028896",NA,NA,NA,-23.1504793469376,116.639682696656,"D",0,14.1,5.5,53,87,0,0.3327,204,0.0985895916819572
0,"2020-02-21 10:19:33.747277",NA,NA,NA,-30.2173957325545,124.71502539365,"D",0,24.7,17.4,32,84,0,0.3021,204,0.0875123366713524
0,"2020-01-29 20:54:51.195828",NA,NA,NA,-31.0640240806056,127.522621497457,"N",0,34.2,25.1,19,0,0,0.1775,174,0.0719999149441719
0,"2020-03-12 17:52:20.971024",NA,NA,NA,-29.6162119255358,142.997723759623,"D",0,22,13.1,56,0,0,0.1475,95,0.0814106911420822
0,"2020-05-31 20:55:30.768224",NA,NA,NA,-17.9408871389188,123.250401457627,"D",0,18.3,23.7,61,96,0,0.337,59,0.0775246769189835
0,"2020-12-07 09:51:47.888002",NA,NA,NA,-25.2165484220578,149.239124883377,"D",0,23.4,6.3,75,100,0,0.4051,420,0.0513102971017361
0,"2020-10-13 10:08:22.682228",NA,NA,NA,-28.3537175870557,142.428027805481,"N",0,21.6,9.9,27,0,0,0.1966,182,0.172056198120117
0,"2020-09-06 09:51:56.671378",NA,NA,NA,-29.7090086467476,144.073778106578,"N",0,14.6,9,42,0,0,0.2776,117,0.10351250320673
0,"2020-03-08 20:50:22.954921","Grenfell","New South Wales",2022,-33.7553660592016,148.186500733149,"N",0,19.5,12.8,62,32,0,0.3925,386,0.109814003109932
0,"2020-04-19 17:24:36.193672",NA,NA,NA,-31.1161893581239,117.881377380275,"N",0,8.8,6.4,97,0,0,0.2024,287,0.0874536409974098
0,"2020-12-27 09:24:45.712602","Thursday Island","Queensland",2805,-11.6629119713334,142.226347611654,"D",0,24.4,4,98,100,0,0.7324,29,0.22239351272583
0,"2020-03-22 20:43:12.145",NA,NA,NA,-26.5377564560944,140.472925411172,"D",0,26.6,25.8,28,0,0,0.1676,81,0.0909300968050957
0,"2020-11-16 19:46:07.674814","Tea Gardens","New South Wales",2837,-32.2983374490496,151.953664285168,"N",0,22.2,13.4,68,81,0.1,0.7709,71,0.19445675611496
0,"2020-10-02 20:41:13.352882",NA,NA,NA,-30.3002760482234,116.352995056346,"D",0,7.7,13.5,77,4,0,0.6414,319,0.080329030752182
0,"2020-06-12 20:33:34.890554",NA,NA,NA,-25.784869414448,115.519679927796,"N",0,10.8,20.4,77,0,0,0.1081,260,0.0969062745571136
0,"2020-10-07 21:06:00.626902","Saint Arnaud","Victoria",2126,-36.6039152799262,143.667222295707,"D",0,11.1,20.1,86,98,0,0.5399,280,0.23127007484436
0,"2020-04-03 22:01:21.79713",NA,NA,NA,-23.5026761245362,117.277086206748,"N",0,24.4,21.4,30,99,0,0.4094,259,0.0866197794675827
0,"2020-10-14 21:16:21.345697",NA,NA,NA,-26.6834192278335,123.229846982558,"D",0,26.6,17.5,25,45,0,0.0718,436,0.0721267610788345
0,"2020-09-14 20:46:52.991201",NA,NA,NA,-31.5220065309777,130.046927784079,"D",0,13.1,15.9,79,69,0,0.2622,80,0.0842415243387222
0,"2020-08-12 09:45:47.6526","Gladstone","Queensland",34703,-24.9482132989552,150.098492780555,"D",0,14.9,9.7,75,0,0,0.2524,143,0.224090039730072
0,"2020-08-23 08:53:55.55839",NA,NA,NA,-32.8886572723215,123.859573430767,"N",0,11.9,6.5,89,40,0,0.4699,149,0.17936897277832
0,"2020-02-14 18:27:20.641215",NA,NA,NA,-23.8283182213276,136.01349670542,"D",0,30.8,16.3,27,0,0,0.2002,271,0.0947863236069679
0,"2020-11-12 20:20:24.863724",NA,NA,NA,-25.5556629201746,134.887914741112,"N",0,28,18.8,25,0,0,0.1661,229,0.0441566035151482
0,"2020-12-01 20:33:35.386921",NA,NA,NA,-31.3945563623804,142.406374462266,"D",0,16.7,27.7,30,87,0,0.2136,224,0.0508949160575867
0,"2020-08-05 19:45:51.831292",NA,NA,NA,-26.5125123809296,135.460592066142,"N",0,10.7,10.8,80,9,0,0.1193,116,0.0567650943994522
0,"2020-11-26 21:26:38.332624",NA,NA,NA,-30.2350131832099,127.811479269813,"N",0,28.1,12.1,33,36,0,0.1631,216,0.0744797587394714
0,"2020-11-11 08:26:27.788926",NA,NA,NA,-26.923903270335,114.154195528551,"N",0,17,18.8,70,0,0,0.2827,106,0.0454086773097515
0,"2020-01-17 19:36:48.627903",NA,NA,NA,-26.7026558983425,136.780137680922,"D",0,27,10.5,36,0,0,0.1496,54,0.0260539650917053
0,"2020-02-14 10:04:26.651525",NA,NA,NA,-24.3500183515105,144.226856357274,"D",0,31.1,4.8,37,3,0,0.2977,195,0.209949642419815
0,"2020-08-20 08:05:39.555753",NA,NA,NA,-13.6479592120177,142.304425849303,"D",0,22.2,5.4,85,0,0,0.5887,66,0.131884694099426
0,"2020-05-06 19:30:01.362435",NA,NA,NA,-29.5619400187237,139.341039440933,"N",0,17.5,18.4,33,64,0,0.1175,94,0.0607929192483425
0,"2020-04-19 17:59:45.535885",NA,NA,NA,-21.3302619258436,128.403773396695,"D",0,26.7,15.5,28,54,0,0.2072,363,0.0559046044945717
0,"2020-04-15 19:57:13.955364",NA,NA,NA,-29.2072921864759,142.119681492192,"N",0,26,18.7,32,0,0,0.1192,141,0.183981403708458
0,"2020-03-23 17:59:04.893456",NA,NA,NA,-21.3038442795269,116.555824849433,"N",0,24.8,9.5,78,0,0,0.254,213,0.0814942494034767
0,"2020-07-09 09:22:50.816116",NA,NA,NA,-18.304751464005,123.555260278487,"D",0,22.5,12.3,19,0,0,0.3414,107,0.0787627175450325
0,"2020-05-23 10:31:54.455115",NA,NA,NA,-23.0652793483358,132.624934546964,"N",0,9.1,11.3,41,0,0,0.1748,563,0.0320273488759995
0,"2020-07-09 09:00:31.717497","Boulder","Western Australia",4825,-30.1083072233055,120.556823915987,"D",0,8.9,12.2,61,1,0,0.4228,502,0.0874115601181984
0,"2020-09-27 20:50:17.171141",NA,NA,NA,-26.4775934060152,114.378608993873,"D",0,14.9,9.4,87,1,0,0.2772,81,0.0902708172798157
0,"2020-02-27 08:39:43.09419",NA,NA,NA,-23.5948226762033,126.751905472182,"N",0,33.9,17.7,19,0,0,0.1665,426,0.0414890795946121
0,"2020-10-18 09:38:46.837626",NA,NA,NA,-28.6324709815264,124.299320129001,"D",0,21.5,16.4,50,89,0.1,0.2239,346,0.063501626253128
0,"2020-12-26 20:05:33.546798",NA,NA,NA,-28.5849026142584,137.959968993551,"N",0,32,17.7,25,0,0,0.1193,1,0.0428358092904091
0,"2020-05-08 20:11:50.405056","Waikerie","South Australia",1670,-32.9099678704059,139.979377617467,"N",0,12.8,25.3,63,17,0,0.1751,180,0.136841729283333
0,"2020-09-28 21:22:13.105592",NA,NA,NA,-18.3385812220235,123.589066158835,"D",0,22.8,6.3,76,0,0,0.2334,127,0.0298363100737333
0,"2020-01-19 20:38:18.805353","Waikerie","South Australia",1670,-33.9681693589093,139.87229944821,"N",0,18.8,21.7,74,96,0,0.2595,44,0.0444470830261707
0,"2020-01-31 20:45:46.607781",NA,NA,NA,-31.4109886524421,133.001171417269,"D",0,19.8,23.2,66,97,0,0.2487,120,0.0398236140608788
0,"2020-09-07 20:57:17.348987",NA,NA,NA,-31.0682862926718,141.184941051109,"D",0,22.4,11.5,30,10,0,0.2049,106,0.0681996941566467
0,"2020-03-04 20:10:12.938439",NA,NA,NA,-21.8085826049179,127.128270359868,"D",0,20.9,6.5,59,0,0,0.1908,425,0.0649055391550064
0,"2020-08-27 19:06:25.900907",NA,NA,NA,-33.3472068515488,123.73625901959,"N",0,12.4,16.5,73,0,0,0.4267,144,0.131200388073921
0,"2020-07-10 21:40:38.341199",NA,NA,NA,-30.4012305951406,116.291601603842,"D",0,4.9,17.1,84,0,0,0.5975,277,0.173964470624924
0,"2020-08-28 18:02:37.155837",NA,NA,NA,-20.4518790804219,118.180254659997,"N",0,20.4,13.1,46,55,0,0.1981,11,0.0696437060832977
0,"2020-08-22 07:56:57.456194",NA,NA,NA,-27.2469544298971,122.595934973927,"D",0,19.4,10.8,18,68,0,0.1735,508,0.0453964807093143
0,"2020-10-09 21:06:48.507897",NA,NA,NA,-28.6930741238494,140.702587804523,"D",0,18,11.6,58,0,0,0.1928,65,0.0769760757684708
0,"2020-02-01 20:11:52.741266","Roxby Downs","South Australia",3671,-30.8904439227592,135.756985010627,"N",0,18.5,24,62,100,0,0.1346,137,0.0392542406916618
0,"2020-02-14 19:04:14.319125",NA,NA,NA,-27.7124559137191,146.741621738129,"D",0,30.4,3.3,51,4,0,0.2134,208,0.065954178571701
0,"2020-04-02 09:41:10.792991",NA,NA,NA,-30.2687331157225,129.24491029632,"N",0,18.6,13,60,65,0,0.1538,172,0.0996052771806717
0,"2020-11-23 20:58:53.282297",NA,NA,NA,-24.8918145719685,138.354991934355,"D",0,29.9,23.1,30,93,0,0.1548,68,0.0286116153001785
0,"2020-09-07 20:55:56.185922",NA,NA,NA,-24.4224706291059,143.325853399458,"D",0,24.2,23.4,45,0,0,0.2117,180,0.0542625673115253
0,"2020-10-14 20:31:38.425656","Griffith","New South Wales",18196,-33.5691112925923,145.576147686629,"N",0,27.1,20,29,0,0,0.7461,116,0.101153284311295
0,"2020-07-02 08:58:54.567782",NA,NA,NA,-22.6008012959067,141.192211599034,"D",0,18.8,8.6,48,0,0,0.1421,194,0.166829273104668
0,"2020-01-18 09:56:58.501801",NA,NA,NA,-22.8493883429128,121.385391423464,"D",0,28.3,16.8,68,93,0,0.1277,463,0.106815308332443
0,"2020-09-21 21:00:21.459815",NA,NA,NA,-20.3787962928876,123.124158486128,"D",0,21.2,23.4,15,30,0,0.1908,244,0.0262482259422541
0,"2020-08-25 07:48:22.631229",NA,NA,NA,-23.2979231850891,118.646708029933,"D",0,25.8,11.1,25,1,0,0.2034,835,0.0756426081061363
0,"2020-08-31 07:42:56.200811",NA,NA,NA,-27.27580611264,126.800265730639,"N",0,22.9,4.8,20,0,0,0.164,454,0.0412705019116402
0,"2020-08-14 19:34:48.225402",NA,NA,NA,-31.3526037831671,132.351530365454,"D",0,9.6,7.6,93,13,0,0.206,52,0.0782210230827332
0,"2020-07-14 10:13:05.961111",NA,NA,NA,-17.1989939805633,131.703576966191,"D",0,16.1,15.5,20,0,0,0.2774,240,0.0626578032970428
0,"2020-02-10 10:30:00.609748",NA,NA,NA,-19.1241331529209,134.934566505671,"D",0,32,10,41,16,0,0.1898,228,0.116899453103542
0,"2020-03-05 09:41:09.692044",NA,NA,NA,-19.2653325109161,129.492961950315,"N",0,22.4,4.4,74,11,0,0.2518,458,0.112391442060471
0,"2020-04-18 09:32:03.706194",NA,NA,NA,-24.8758089231694,115.852510719528,"D",0,29.5,22.1,36,7,0,0.1514,247,0.0895347148180008
0,"2020-04-02 18:55:36.350259",NA,NA,NA,-31.5940617224417,118.097981073518,"N",0,10.6,11.8,67,0,0,0.1429,281,0.0832074880599976
0,"2020-08-22 19:12:18.835525",NA,NA,NA,-19.237123194769,140.031345114764,"D",0,18.3,23.8,30,0,0,0.3113,75,0.150144159793854
0,"2020-10-11 19:49:47.714012",NA,NA,NA,-18.2727088302204,133.963441936495,"D",0,25.9,24.3,12,0,0,0.1859,230,0.0311969928443432
0,"2020-08-08 09:43:27.141681",NA,NA,NA,-21.3884427979542,123.760176782036,"D",0,13.9,9.2,28,0,0,0.1581,308,0.0319057479500771
0,"2020-06-17 20:04:44.030284","Roxby Downs","South Australia",3671,-29.4517995165139,137.721529424374,"D",0,11,19,58,0,0,0.1079,16,0.0493166595697403
0,"2020-08-26 08:31:34.640109",NA,NA,NA,-20.9750543932698,127.892832230828,"D",0,23.5,9.5,19,17,0,0.2023,416,0.049079317599535
0,"2020-03-10 09:39:19.047529","Swan Hill","Victoria",9864,-35.0326032189638,144.31588895607,"D",0,20.5,9.5,63,19,0,0.2641,80,0.155156627297401
0,"2020-09-30 20:28:28.598912",NA,NA,NA,-27.6975441227619,129.717696428561,"D",0,18.8,6.3,58,0,0,0.1502,399,0.0461393371224403
0,"2020-09-02 20:42:43.480299",NA,NA,NA,-27.5188660834407,139.744894222773,"N",0,22.7,4.7,24,0,0,0.1619,31,0.072795644402504
0,"2020-05-02 09:20:54.858164",NA,NA,NA,-24.1043044396756,125.601141870027,"D",0,18,16.7,24,0,0,0.1615,425,0.0336480848491192
0,"2020-08-18 08:11:26.26423","Narrabri","New South Wales",5499,-30.9612895243468,149.419353169108,"N",0,9.9,10.1,80,40,0,0.5705,442,0.172832891345024
0,"2020-07-06 20:07:53.558382",NA,NA,NA,-25.5322901614045,116.360214273675,"D",0,10.6,14.3,79,0,0,0.1693,383,0.0708422884345055
0,"2020-08-21 08:08:42.964422",NA,NA,NA,-28.7346944171435,126.316213834762,"N",0,15.1,7.3,42,1,0,0.2104,310,0.0512448102235794
0,"2020-02-28 18:51:38.444987",NA,NA,NA,-22.9331576970906,134.657894635335,"N",0,26.8,21.3,16,0,0,0.2099,577,0.0677114129066467
0,"2020-08-18 18:11:23.551195",NA,NA,NA,-23.3533004140261,144.462699179086,"D",0,19.2,14.4,41,0,0,0.1472,216,0.165382593870163
0,"2020-08-01 09:30:05.131979",NA,NA,NA,-19.0069418579385,131.067947003096,"D",0,16.6,16.4,17,0,0,0.2365,288,0.0311591774225235
0,"2020-01-14 19:45:11.667929",NA,NA,NA,-28.604781792605,129.824469433684,"D",0,21.7,14.1,44,52,0,0.1867,399,0.0551602318882942
0,"2020-06-20 22:12:09.76052",NA,NA,NA,-25.1870549344664,130.906714372183,"D",0,6.8,14.4,58,0,0,0.2112,509,0.0366349443793297
0,"2020-09-02 09:26:33.100046",NA,NA,NA,-34.767548840727,116.571490534926,"D",0,9.9,12.1,73,63,0,0.7649,123,0.348516255617142
0,"2020-02-06 21:56:21.684335",NA,NA,NA,-28.258469830677,143.835205358859,"D",0,25.8,17.9,62,0,0,0.1598,154,0.0322810262441635
0,"2020-03-03 10:06:58.221522",NA,NA,NA,-21.0077963100814,122.466652809685,"D",0,28.6,15.1,21,0,0,0.1706,279,0.0865248292684555
0,"2020-08-29 07:52:03.907968",NA,NA,NA,-29.2584656332463,131.202614749026,"D",0,17.5,35.4,55,40,0,0.2217,282,0.048474557697773
0,"2020-12-09 21:01:08.868611","Port Augusta","South Australia",6562,-31.3233748895261,138.165202191885,"D",0,27.9,20.6,23,88,0,0.1576,42,0.0624668970704079
0,"2020-09-06 09:24:36.188764",NA,NA,NA,-23.6795242017909,129.131019479894,"N",0,24.6,9.8,24,3,0,0.161,455,0.03011230006814
0,"2020-11-14 09:06:06.71082","Narrabri","New South Wales",5499,-30.5062337760926,149.566771116396,"D",0,15.4,6.3,59,0,0,0.611,258,0.0908379331231117
0,"2020-07-15 21:49:32.822775","Seymour","Victoria",6569,-36.82296649628,144.992455621436,"N",0,6.5,15,92,97,0,0.7419,157,0.222131833434105
0,"2020-06-03 20:11:53.817666",NA,NA,NA,-32.8784086932807,120.246360758928,"D",0,8.9,8.7,84,23,0,0.5283,294,0.16561296582222
0,"2020-05-20 20:38:47.785423",NA,NA,NA,-17.4466062899888,124.035409934472,"N",0,19.5,15.4,74,100,0,0.365,44,0.201362639665604
0,"2020-07-05 19:58:41.675429","Esperance","Western Australia",2080,-32.9481397443218,122.218463612176,"D",0,14.9,23.7,38,70,0,0.4353,249,0.145754724740982
0,"2020-09-28 21:22:24.132823","Perth","Western Australia",2141834,-30.6093698413472,115.291328056994,"D",0,12.1,8,86,9,0,0.4243,53,0.121803775429726
0,"2020-01-15 20:00:56.808848",NA,NA,NA,-25.1887669832316,144.186072447826,"D",0,30,21.3,47,0,0,0.2319,249,0.0502468906342983
0,"2020-08-15 09:24:44.167693",NA,NA,NA,-26.2936307879395,136.590931130822,"D",0,12.6,10.5,53,0,0,0.1586,73,0.0804232507944107
0,"2020-09-15 09:46:55.61052",NA,NA,NA,-19.7203680071386,138.915495356359,"D",0,24,15,26,0,0,0.386,266,0.0764936804771423
0,"2020-07-18 09:01:08.82259",NA,NA,NA,-24.5677945563177,137.766909623308,"N",0,13.6,8.2,28,0,0,0.1951,104,0.0385910719633102
0,"2020-11-24 20:34:11.100989",NA,NA,NA,-21.7395788147766,119.546094289441,"N",0,29.4,16.4,42,27,0,0.214,353,0.051348190754652
0,"2020-04-09 08:55:16.458314",NA,NA,NA,-32.2673223019494,120.290424065824,"D",0,24.1,10.7,34,15,0,0.1992,342,0.0645046085119247
0,"2020-07-28 20:17:07.239928",NA,NA,NA,-29.5163675243176,123.873471507875,"D",0,9.7,13.3,99,25,0,0.1613,459,0.0435348823666573
0,"2020-07-26 20:11:31.834379",NA,NA,NA,-19.101105761005,132.245696035806,"D",0,12.9,19.7,41,0,0,0.1631,260,0.0438022166490555
0,"2020-05-14 20:26:01.122303",NA,NA,NA,-24.3999805964138,142.409329474706,"D",0,18.9,19.6,38,0,0,0.1501,187,0.0395244173705578
0,"2020-05-23 21:15:39.069872","Boulder","Western Australia",4825,-30.807993895227,122.796955185564,"N",0,8.6,17.3,45,100,0,0.3342,368,0.0579230189323425
0,"2020-12-30 19:38:41.757955",NA,NA,NA,-21.5323630551099,138.392990924845,"D",0,29.9,11.9,56,2,0,0.2287,199,0.242043569684029
0,"2020-03-01 10:07:57.022913","Charters Towers","Queensland",8040,-20.1316305776869,144.46778819545,"N",0,20.9,15,89,74,0,0.7438,794,0.157916739583015
0,"2020-06-03 09:01:28.025494",NA,NA,NA,-24.1737041681287,126.707118197823,"N",0,14.6,15,34,13,0,0.1439,477,0.0503197386860847
0,"2020-05-19 17:44:52.88503",NA,NA,NA,-22.5217242960761,143.771463156951,"D",0,18.6,16.1,88,94,0,0.1518,253,0.17584964632988
0,"2020-02-25 09:18:08.45656",NA,NA,NA,-16.5564513283479,130.545406209288,"N",0,32.7,14.9,52,100,0,0.3384,210,0.211407199501991
0,"2020-07-18 09:31:21.650738",NA,NA,NA,-29.0264961595247,128.049962057853,"N",0,8.4,7.7,62,65,0,0.2541,260,0.0409165695309639
0,"2020-04-19 19:53:33.488161",NA,NA,NA,-24.0418799107307,129.87288460089,"D",0,26.5,8,28,25,0,0.185,513,0.0320995263755322
0,"2020-12-29 21:30:25.182117",NA,NA,NA,-25.1113957877156,138.256114876763,"N",0,28.9,19.7,19,0,0,0.1598,57,0.0327384658157825
0,"2020-03-13 21:16:42.323603","Griffith","New South Wales",18196,-34.4212131778596,144.958016726194,"D",0,14.4,32.4,46,1,0,0.2029,91,0.112807422876358
0,"2020-08-29 21:07:26.723561","Boulder","Western Australia",4825,-31.0773033950465,122.974645135897,"D",0,8.1,12.9,72,19,0,0.3925,314,0.0652973726391792
0,"2020-08-07 11:04:36.205538",NA,NA,NA,-32.1141732948076,135.77657645629,"D",0,5.3,11,96,0,0,0.1925,261,0.0872933715581894
0,"2020-08-25 18:12:32.709841",NA,NA,NA,-25.0315110055887,145.319203484738,"D",0,12.1,16.1,42,0,0,0.2194,308,0.189786151051521
0,"2020-02-26 08:37:33.387176","Narrabri","New South Wales",5499,-30.8427090206512,149.345138832641,"D",0,20,6.1,96,5,0,0.3153,415,0.202355325222015
0,"2020-12-27 20:07:54.59001",NA,NA,NA,-22.7510170289712,125.237891958767,"N",0,27.3,20.8,59,93,0,0.1875,355,0.0772083029150963
0,"2020-08-04 09:37:52.510309","Esperance","Western Australia",2080,-33.0259888082832,122.659574514645,"N",0,5.5,8.5,97,92,0,0.3253,233,0.158737182617188
0,"2020-08-30 18:48:55.5233",NA,NA,NA,-24.511838242251,126.9241938328,"N",0,17.3,15.6,34,0,0,0.1769,456,0.0478583797812462
0,"2020-03-24 18:57:43.174989",NA,NA,NA,-25.6200001592015,145.137557219417,"D",0,26.3,17.3,59,12,0,0.4446,331,0.110796362161636
0,"2020-12-27 08:19:20.474625",NA,NA,NA,-24.9094762262377,145.319730831668,"N",0,28.6,11.7,40,22,0,0.1852,303,0.194783866405487
0,"2020-11-12 10:19:40.017689",NA,NA,NA,-27.5705723199231,141.933593135243,"N",0,25,16.9,27,0,0,0.181,74,0.133074879646301
0,"2020-04-09 09:04:15.115354",NA,NA,NA,-25.8558767421665,118.637063516919,"D",0,28.5,14,27,8,0,0.186,508,0.0690252333879471
0,"2020-03-06 20:08:35.927951",NA,NA,NA,-31.4039720972454,128.516313637721,"N",0,17.3,23.3,77,70,0,0.1749,122,0.0609016939997673
0,"2020-01-22 08:55:41.96519",NA,NA,NA,-26.8717124117331,149.506946263184,"D",0,26.5,21.1,69,100,0,0.4082,295,0.131967633962631
0,"2020-04-30 20:30:15.121359",NA,NA,NA,-17.7528075087639,132.501135127232,"N",0,18.1,35,24,37,0,0.2625,233,0.0938368141651154
0,"2020-09-23 10:03:15.460104",NA,NA,NA,-32.6298479250562,135.16888618574,"D",0,9.9,6.6,80,43,0,0.3167,99,0.068337082862854
0,"2020-12-05 09:53:27.686562","Kapunda","South Australia",2947,-33.9794360412247,139.321335667442,"D",0,14,16.1,68,35,0,0.3047,169,0.0716160535812378
0,"2020-09-01 09:16:36.321037",NA,NA,NA,-28.6369294230571,119.666398732593,"D",0,14.5,22.1,44,11,0,0.1987,489,0.0986502468585968
0,"2020-07-21 19:59:13.632259",NA,NA,NA,-27.0241025088013,122.841104293235,"D",0,7.9,11.3,71,0,0,0.2459,480,0.07481998950243
0,"2020-09-07 20:58:53.717713",NA,NA,NA,-29.0175291834152,129.992407282825,"D",0,15.9,20.3,61,42,0,0.2116,258,0.0455114170908928
0,"2020-12-24 22:40:18.255977","Boulder","Western Australia",4825,-30.8832316811022,120.751331661401,"D",0,26.4,14.8,28,0,0,0.2916,465,0.0411404259502888
0,"2020-12-23 19:43:55.013954",NA,NA,NA,-25.4249107833729,122.037542916058,"D",0,24,23.9,25,0,0,0.1796,526,0.114694252610207
0,"2020-01-13 19:23:38.81982",NA,NA,NA,-22.3427573489229,117.686864876477,"N",0,26.9,16.5,67,36,0,0.2149,605,0.179390847682953
0,"2020-01-13 20:51:29.89487","Wingham","New South Wales",4556,-32.0581703382018,152.110287325602,"D",0,23.5,6.8,61,66,0.1,0.3912,341,0.062468595802784
0,"2020-03-05 10:33:00.901186","Rutherglen","Victoria",2324,-36.1986713863628,146.60193761612,"N",0,17.9,10.2,98,100,0.1,0.3102,225,0.0522190183401108
0,"2020-03-12 20:41:23.786779","Bathurst","New South Wales",34303,-33.1922403067249,149.292971417664,"D",0,15.6,5.8,66,0,0,0.4684,687,0.256642580032349
0,"2020-10-17 20:43:55.349519",NA,NA,NA,-22.4614252426973,129.403334619133,"N",0,31.2,22.2,32,46,0,0.1544,382,0.0266942121088505
0,"2020-05-17 19:49:37.448479",NA,NA,NA,-23.9603182386047,120.020655308146,"D",0,14.1,12.3,22,92,0,0.2571,581,0.0645737275481224
0,"2020-03-06 09:10:05.154943",NA,NA,NA,-25.8220619736067,127.082443921964,"N",0,27.7,8.3,16,0,0,0.1844,532,0.0286002866923809
