"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","cloud_cover","temp_C","wind","humidity","precipitation","ndvi","soil_moisture","elevation"
0,"2020-10-29 14:18:45.742767","Folsom","New Mexico",56,36.8815574914564,-103.944537807726,"D",0,0,6.8,6.3,54,0,0.3035,0.0461153164505959,2136
0,"2020-03-26 23:57:42.880816","Grayling","Alaska",171,62.9566980380752,-160.230669493573,"D",0,17,-4.1,7.6,48,0,0.0449,0.638537704944611,0
0,"2020-02-18 02:52:05.309447","Cortez","Colorado",8898,37.3510658083857,-108.729657940374,"D",0,0,-3.7,8.4,60,0,0.2703,0.0892979502677917,2046
0,"2020-01-09 08:06:06.427379","Clio","Iowa",23,40.6723731339304,-93.5162410654948,"D",0,95,8.6,35,61,0,0.2648,0.347832262516022,316
0,"2020-01-25 03:36:55.566251","Pie Town","New Mexico",188,34.3352173828887,-108.326728111261,"N",0,0,-1.5,10.9,86,0,0.1443,0.208184659481049,2195
0,"2020-05-14 03:39:07.359734","Flat","Alaska",0,62.8764382551454,-157.784108579182,"D",0,63,8.9,7.3,64,0,0.5884,0.715772688388824,0
0,"2020-05-10 10:13:33.465109","Sheffield Lake","Ohio",8946,41.661440325539,-82.0855265687775,"N",0,100,7.5,35.3,60,0,-0.0757,0,172
0,"2020-12-14 12:35:18.078202","Altoona","Wisconsin",8750,44.7861901567695,-91.432670676388,"N",0,0,-7.1,15,36,0,0.5333,0.152153551578522,270
0,"2020-03-08 11:28:50.088385","Crewe","Virginia",2795,37.1817210604541,-78.1487890298655,"N",0,0,9.6,7.5,35,0,0.5491,0.282503098249435,142
0,"2020-08-19 00:16:42.347754",NA,NA,NA,68.7305383035192,-142.044607796851,"N",0,99,14,5.2,74,0,0.549,0.206397727131844,0
0,"2020-05-19 12:14:57.633032","Ashland","Montana",956,45.5283902630915,-105.978693339544,"N",0,73,18.2,14.5,68,0,0.4574,0.145089134573936,1196
0,"2020-12-11 11:54:33.516382","Kittredge","Colorado",843,39.6871886023756,-105.318911880324,"D",0,100,-5.9,8.7,85,0.3,0.3956,0.0923416167497635,2239
0,"2020-03-10 01:11:29.830801","Ephrata","Washington",8493,47.3009217817562,-119.658995250487,"D",0,0,3.1,5.1,46,0,0.328,0.152043431997299,711
0,"2020-03-19 08:51:17.911425","Crane","Oregon",158,43.7059623383251,-118.499813043726,"D",0,0,-1.6,6.3,70,0,0.3295,0.246365636587143,1245
0,"2020-02-13 12:56:05.222953","Garden City","Kansas",27781,38.123677119069,-100.725438119872,"D",0,70,-6.6,12.5,41,0,0.1958,0.169777348637581,892
0,"2020-12-14 11:25:29.917128","Gila Hot Springs","New Mexico",0,33.3303457368072,-108.321333327614,"D",0,85,0.8,9.8,27,0,0.357,0.103983171284199,2247
0,"2020-02-05 10:58:00.262975","Circle City","Arizona",857,33.7986855860486,-112.604756178345,"D",0,84,2.9,6.4,24,0,0.4987,0.109625950455666,546
0,"2020-03-28 11:02:13.937025",NA,NA,NA,60.2662307854011,-142.710713987992,"D",0,100,-8.6,12.4,51,0,-0.0634,0.378996402025223,0
0,"2020-02-09 12:18:54.729658","Carrollton","Missouri",3335,39.3869778244646,-93.5629100834416,"D",0,100,7.1,11.1,93,0.6,0.2863,0.443823486566544,216
0,"2020-03-17 07:04:18.626329","Belfast","Maine",6985,44.4204283171568,-69.2151315997299,"D",0,100,-1.1,12.1,74,0,0.4567,0.31144717335701,124
0,"2020-02-10 06:31:46.33306","Carrizozo","New Mexico",959,33.5479784004393,-106.172417512286,"D",0,100,6.9,12.6,70,0.7,0.1336,0.0973467156291008,1418
0,"2020-04-29 01:31:42.575871","Macdoel","California",168,41.9068779701175,-122.184416496016,"D",0,84,10.8,2.4,72,0,0.7463,0.176369100809097,1558
0,"2020-01-21 01:16:24.248331","Douglas","Arizona",16118,31.4002948193385,-109.235092637101,"N",0,100,10.9,17.9,47,0,0.3187,0.301861703395844,1237
0,"2020-01-05 00:59:32.565888","Port Mansfield","Texas",157,26.9813971188444,-97.39182211898,"N",0,0,16.1,19.6,70,0,-0.9999,0.0660063028335571,0
0,"2020-08-02 00:37:00.296333","Bronson","Iowa",302,42.4360440537185,-96.2401214293056,"N",0,8,21,18.9,58,0,0.9031,0.307669639587402,363
0,"2020-12-25 04:43:49.392617","Four Mile Road","Alaska",0,64.5819401719989,-149.280038242444,"D",0,71,-8.8,11.9,75,0,-0.9999,0.253609865903854,0
0,"2020-08-16 12:14:56.52078","Pine Hills","Florida",82264,28.6072840272223,-81.4600910315253,"D",0,98,28.6,7.9,81,0,0.6034,0.175783395767212,35
0,"2020-10-13 23:36:29.480655","Coalinga","California",17352,36.1792877455703,-120.292503193694,"D",0,0,33.2,15.5,13,0,0.2577,0.0692289024591446,212
0,"2020-07-19 00:26:12.860471","Traverse City","Michigan",15491,44.7236041359394,-85.5483963491404,"D",0,37,25.8,22.5,85,0,0.7489,0.165512382984161,193
0,"2020-04-06 00:33:47.131206","Spring Creek Colony","South Dakota",161,45.9120785896837,-98.9630168074869,"D",0,91,2.8,17.5,82,0.7,0.0027,0.269496649503708,631
0,"2020-08-21 23:27:42.859465","Wellston","Michigan",425,44.1590948200818,-86.0633483349731,"N",0,100,27.1,10.8,42,0,0.8922,0.124356016516685,222
0,"2020-03-29 12:24:20.311447","Larson","North Dakota",5,48.7824655615891,-102.793563806411,"N",0,12,9.7,5.5,39,0,0.2437,0.259119302034378,727
0,"2020-09-01 23:52:59.641461","Dodge City","Kansas",27652,37.8335296167927,-100.070103459393,"N",0,68,25.4,5.4,64,0,0.6601,0.137249559164047,794
0,"2020-12-25 03:06:33.033266","Sanborn","North Dakota",119,46.8330789863447,-98.2255076151457,"N",0,12,-11.1,18.7,68,0,0.2909,0.249042451381683,451
0,"2020-01-25 02:05:10.91555","Hobart Bay","Alaska",0,57.4674445261172,-133.459246747653,"N",0,36,-2.5,9.4,90,0,0.1389,0.296180993318558,394
0,"2020-03-21 09:36:48.014784","Bagdad","Arizona",2757,34.6347235993487,-113.274689552543,"N",0,62,3.3,5.3,69,0,0.3842,0.169873312115669,1115
0,"2020-05-05 11:22:25.720715","State Line","Mississippi",853,31.3862440702827,-88.505806244948,"D",0,4,26.4,12.1,49,0,0.8613,0.283117115497589,54
0,"2020-07-19 00:20:53.409804","West Monroe","Louisiana",12837,32.5309586814127,-92.1253391405102,"N",0,8,28,6.5,69,0,0.663,0.35320246219635,31
0,"2020-02-04 01:45:05.214138","Richmond","Kentucky",35498,37.6834112589822,-84.3656337225927,"D",0,100,14.6,19.1,60,0.3,0.5179,0.494070529937744,278
0,"2020-01-25 05:11:52.820313","Point Hope","Alaska",721,68.3579915412323,-165.294346915822,"D",0,79,-31,18.8,75,0,-0.9999,0.340999156236649,0
0,"2020-01-06 00:15:02.442144","Lake Meredith Estates","Texas",164,35.6222253133198,-101.85395997941,"N",0,0,1.6,9.6,70,0,0.2396,0.170582175254822,1056
0,"2020-05-24 12:47:35.894928","Regent","North Dakota",176,46.5777960072964,-102.621860799995,"D",0,98,10.6,21.5,80,0.1,0.231,0.23533308506012,823
0,"2020-05-23 01:11:12.519923","Algoma","Mississippi",1065,34.1226390189018,-89.0818618754639,"D",0,90,21,14.8,95,0,0.4835,0.430535405874252,98
0,"2020-11-10 09:11:08.243171","Healy","Alaska",723,63.6517922682087,-150.469500391887,"D",0,99,-6.5,7.6,73,0,0.063,0.312291353940964,0
0,"2020-08-04 01:11:10.83217","Goliad","Texas",1551,28.6534381516038,-97.3427012417178,"N",0,14,27,10.9,84,0,0.675,0.134246468544006,48
0,"2020-03-04 13:19:59.854006","Bear River","Wyoming",835,41.5286305181005,-110.933573086365,"D",0,0,0.5,11,72,0,-0.015,0.206286013126373,2035
0,"2020-01-28 00:34:24.088648","Bradshaw","Nebraska",377,40.9417778938757,-97.7889609198856,"D",0,100,-2.2,2.5,94,0,-0.002,0.317687809467316,528
0,"2020-05-28 01:07:09.282066","Bridger","South Dakota",72,44.4851236683924,-102.451258931218,"D",0,21,15.4,6.6,82,0,0.4579,0.160278111696243,746
0,"2020-05-23 11:49:27.478936","Prosser","Washington",6213,46.4082819078183,-119.716139305169,"N",0,3,8.9,7,61,0,0.4537,0.147409111261368,881
0,"2020-12-18 02:32:00.584683","Wildrose","North Dakota",147,48.742808069123,-103.251003463207,"D",0,2,-1.7,16.3,84,0,0.15,0.133485019207001,675
0,"2020-10-19 00:29:55.216646","Lebanon Church","Virginia",72,39.1108725528184,-78.4542335691218,"D",0,96,7,10.3,80,0,0.72,0.138866499066353,644
0,"2020-12-12 05:47:42.710114","Dyckesville","Wisconsin",300,44.5782152889338,-87.8609009072498,"D",0,100,1.3,30,91,0.5,0.4107,0.336757779121399,231
0,"2020-04-05 23:00:49.506515","Chester","Montana",704,48.3498745901189,-110.889521113024,"D",0,92,7.3,10.8,58,0,0.1928,0.310155212879181,901
0,"2020-01-17 23:26:43.728547","Carter","Wyoming",0,41.5407046639771,-110.323743727134,"D",0,19,-6.6,32.8,70,0,-0.0387,0.118112377822399,1973
0,"2020-09-01 23:58:41.577358","Sheboygan","Wisconsin",73268,43.6037374932426,-87.4201699084891,"D",0,96,20,6.5,44,0,0.6666,0,175
0,"2020-02-24 05:32:57.799609","Peyton","Colorado",120,39.0185053780169,-104.478532840932,"N",0,0,-2.9,15.3,59,0,0.1798,0.0946993082761765,2074
0,"2020-11-06 13:24:03.819674","Carrizozo","New Mexico",959,33.7775000304788,-106.072018317794,"N",0,49,19.1,20.6,17,0,0.1711,0.102315992116928,1701
0,"2020-12-20 01:51:45.58765","Robert Lee","Texas",1033,31.9569208743715,-100.55780890292,"N",0,0,8.1,4.4,53,0,0.3582,0.0818248763680458,586
0,"2020-11-10 12:44:37.908112","Otis","Kansas",434,38.5655387088732,-98.9934411896702,"D",0,11,6.3,23.6,46,0,0.3324,0.131357371807098,616
0,"2020-04-15 11:14:33.790084","Clay Springs","Arizona",205,34.5016536284538,-110.33542355723,"N",0,0,5.5,3.1,25,0,0.1995,0.177806183695793,1847
0,"2020-02-05 12:36:32.083229","Shell","Wyoming",34,44.5143628117389,-107.762822996171,"D",0,72,-9.8,9.3,61,0,-5e-04,0.24801516532898,1376
0,"2020-12-09 08:37:18.896098","North Bend","Pennsylvania",262,41.523549215481,-77.7955967160687,"D",0,100,-1.5,14.7,78,0.2,0.5198,0.203095346689224,376
0,"2020-02-26 04:47:02.573672","Bowdon","Georgia",2284,33.558358863852,-85.210353147035,"N",0,5,6.8,9.4,97,0,0.6727,0.517810583114624,328
0,"2020-12-06 10:22:04.762014","Dudley","South Dakota",9,43.3747134183075,-103.819423716106,"D",0,3,-1,12.3,52,0,0.1868,0.0845542922616005,1130
0,"2020-04-15 10:43:59.558903","Ajo","Arizona",3783,32.5140537450087,-112.995095315214,"D",0,0,16.3,4.2,13,0,0.1928,0.0869429633021355,343
0,"2020-03-12 01:03:52.792577","Northeast Harbor","Maine",410,44.2216208453903,-68.6111588742118,"D",0,98,0.7,23.3,62,0,-0.9999,0.307812988758087,20
0,"2020-03-07 11:51:09.639804","Tetonia","Idaho",368,43.6990312867439,-111.371784887421,"D",0,96,3.2,9.6,52,0,0.1769,0.161896839737892,2263
0,"2020-12-06 12:04:08.087643","Shishmaref","Alaska",462,65.9535801303427,-165.389931281284,"D",0,100,-21.3,3.9,83,0,-0.9999,0.710191667079926,0
0,"2020-01-04 10:15:06.024665","Saw Creek","Pennsylvania",3980,41.1040805654251,-75.0121919013999,"D",0,100,6.7,3.6,100,0.3,0.4721,0.253685414791107,252
0,"2020-03-27 12:01:03.068669","La Plant","South Dakota",266,45.2188509304462,-100.7563493691,"N",0,86,5.2,4.7,84,0.1,0.2196,0.35643869638443,602
0,"2020-05-05 13:16:44.760721","Lookout","California",43,41.4494075318469,-121.478696685519,"D",0,54,14.8,7.7,35,0,0.62,0.203193917870522,1440
0,"2020-10-10 13:32:39.293273","Mills River","North Carolina",7214,35.417717039138,-82.6205467856297,"D",0,100,17.3,10,98,0.4,0.8448,0.290677785873413,791
0,"2020-01-13 10:39:57.192355","O'Brien","Texas",108,33.410118817883,-99.9679590071414,"D",0,46,10.5,19.5,74,0,0.277,0.0944535210728645,450
0,"2020-03-10 08:29:59.544071","Anaktuvuk Pass","Alaska",277,68.5753880043757,-150.493431928042,"N",0,98,-31.6,7.9,72,0,-0.0829,0.603242993354797,0
0,"2020-02-11 03:53:03.283584","Minco","Oklahoma",1540,35.3877229255931,-98.0279950417679,"D",0,98,1.8,18.8,90,0,0.3304,0.274374574422836,394
0,"2020-01-22 00:14:58.985606","Rexford","Montana",131,48.8536324749452,-115.194836164496,"D",0,96,1.5,5.6,78,0,0.0552,0.153154730796814,928
0,"2020-04-11 23:47:59.333299","Clinton","Minnesota",308,45.4182811419986,-96.4421010590774,"D",0,97,6.2,23.8,51,0,0.2432,0.404423117637634,345
0,"2020-03-04 09:56:18.763509",NA,NA,NA,67.6224890194465,-147.679958606886,"D",0,9,-38.6,7.1,83,0,-0.0037,0.464798867702484,0
0,"2020-09-13 00:41:17.42568","State Line","Mississippi",853,31.330858692275,-88.6191475409329,"D",0,84,24.5,8.2,94,0,0.8266,0.11735774576664,69
0,"2020-12-07 08:54:06.587014","Bison","South Dakota",419,45.5191466522653,-102.556385773613,"D",0,0,1.5,26.9,48,0,0.266,0.166188299655914,825
0,"2020-11-27 07:35:45.552366","Walkerville","Michigan",283,43.6452456213217,-86.0850434263177,"D",0,9,1.5,4.1,91,0,0.4885,0.268416851758957,258
0,"2020-03-11 11:51:32.651511","Chevak","Alaska",464,61.5833763862288,-165.524918952621,"N",0,98,-12.7,11.5,86,0,-0.0397,0.662238955497742,0
0,"2020-05-09 09:24:06.189945","Walkerville","Montana",660,46.0194825853389,-112.60313681091,"D",0,46,0.7,4.7,89,0,0.2622,0.103935018181801,1683
0,"2020-02-11 01:56:29.236545","Denio","Nevada",12,42.661622525994,-118.226410594425,"D",0,13,-0.2,4,60,0,0.2021,0.260307639837265,1385
0,"2020-03-18 13:18:45.694978","Noatak","Alaska",700,67.6591693924711,-163.342190040394,"D",0,100,-4.4,22.8,97,0,-0.0095,0.639044344425201,0
0,"2020-01-03 11:02:43.086316","Centerville","Missouri",235,37.3567129971854,-90.895681293701,"N",0,96,9.1,9.7,94,0,0.4506,0.292691290378571,296
0,"2020-11-29 11:37:36.466872","Keeler","California",21,36.5506246788704,-117.938580547548,"D",0,0,9.4,4.7,25,0,0.0907,0.0403280220925808,1124
0,"2020-05-14 01:45:38.727552","Pine Island","Texas",1226,29.9437107965642,-95.9840872564846,"N",0,98,23.3,17.3,91,0,0.7517,0.11597803235054,70
0,"2020-03-31 00:49:26.405848","Table Rock","Wyoming",0,41.9864508036724,-108.272915146817,"D",0,100,-0.3,24.2,67,0,0.1478,0.173560917377472,2050
0,"2020-01-03 07:56:29.965003","Marlinton","West Virginia",1050,38.3579837719068,-80.0918217366764,"D",0,96,4.8,8.7,100,1.4,0.3562,0.317917615175247,907
0,"2020-01-27 12:29:39.978499","Mainville","Pennsylvania",122,40.9489889371965,-76.3368954309687,"D",0,100,3.4,18.8,62,0,0.461,0.308761924505234,286
0,"2020-12-19 08:55:06.071799","Shell","Wyoming",34,44.7789264853877,-107.898903506831,"N",0,100,-4,5.8,58,0,0.5585,0.146826192736626,2209
0,"2020-02-11 12:45:04.231667","Ontonagon","Michigan",1266,47.190724350865,-89.2247832976685,"D",0,70,-4.1,41.9,79,0,-0.1428,0,179
0,"2020-11-27 05:57:12.89333","Harding","Minnesota",138,46.1750152969457,-94.1792746833292,"D",0,1,-3.8,15.8,67,0,0.519,0.169910907745361,386
0,"2020-01-04 09:29:21.855361","Cantwell","Alaska",121,63.4254371498513,-150.126693004883,"N",0,0,-22.6,8.4,80,0,-0.1213,0.210982084274292,0
0,"2020-05-09 11:01:03.7135","Goldendale","Washington",3458,46.0800948259465,-120.86410489868,"N",0,56,9.6,15.2,58,0,0.6797,0.177779674530029,1401
0,"2020-02-16 23:43:24.911063","Top-of-the-World","Arizona",125,33.4109637101264,-111.127978355546,"N",0,0,14.3,10.2,34,0,0.5103,0.105416670441628,1485
0,"2020-09-11 14:10:33.270232","Beluga","Alaska",5,61.2157183264622,-151.15867411811,"D",0,0,8.7,8.8,63,0,0.7759,0.549462497234344,0
0,"2020-01-25 03:09:37.985183","Upton","Kentucky",631,37.4881337899452,-85.8384791201702,"N",0,85,0.9,14.2,95,0,0.4963,0.353046506643295,252
0,"2020-04-07 02:40:42.396288","Melstone","Montana",75,46.8088173930949,-107.794922271282,"D",0,27,3.4,10.4,85,0,0.2429,0.193064957857132,852
0,"2020-08-30 00:06:17.021614","Nixon","Nevada",313,39.7400962916595,-119.432660626407,"D",0,6,24.4,10.1,24,0,0.1952,0.123069636523724,1862
0,"2020-03-16 23:33:24.428263","Woodlake","Virginia",7373,37.2970932871398,-77.7135916895012,"N",0,100,10.4,11.2,60,0,0.5074,0.37040388584137,56
0,"2020-01-03 13:21:43.907408","Iroquois","South Dakota",425,44.3552956984343,-97.8384421148834,"N",0,100,-1.8,34.3,92,0.6,-0.0186,0.32995194196701,427
0,"2020-12-13 00:48:12.034704","Lincoln Village","California",3954,38.0448175852137,-121.404993610954,"N",0,56,6.2,4.4,97,0,0.1763,0.0869447290897369,-2
0,"2020-11-27 04:24:44.581845","East Salem","Pennsylvania",123,40.6260040368967,-77.1725500441555,"D",0,47,5.3,6.8,95,0,0.5832,0.189917460083961,286
0,"2020-02-16 13:50:26.581362","Washington","Virginia",61,38.6335738051613,-78.0211763154825,"N",0,96,7.2,5.1,50,0,0.4845,0.333134204149246,124
0,"2020-01-23 05:21:24.205056","Silver Lake","Oregon",315,43.0733230348803,-121.097822753622,"N",0,100,2.2,17.8,91,0,0.2543,0.105414561927319,1402
0,"2020-02-25 11:28:58.405104","North River","North Dakota",67,46.9506641236713,-96.7590286363206,"D",0,97,-6.7,21.3,81,0,-0.0304,0.404972493648529,272
0,"2020-11-13 10:07:46.094874","Trail","Oregon",652,42.9301715166531,-122.767171185697,"N",0,100,1.6,20.8,99,1.4,0.8012,0.0793012008070946,1141
0,"2020-01-05 12:06:32.942578","Lakeview","Oregon",3043,42.1500171148448,-120.350667428626,"N",0,91,-1.9,12.2,87,0,0.24675,0.112343370914459,1439
0,"2020-12-19 10:20:16.738004","Kayenta","Arizona",5651,36.5542323392962,-110.243939194146,"N",0,0,-4.3,8,61,0,0.3396,0.0851528123021126,2123
0,"2020-04-30 10:39:39.717482","Watersmeet","Michigan",273,46.2562721637432,-89.063911423345,"D",0,0,8.6,17,52,0,0.4927,0.315335512161255,527
0,"2020-12-06 08:03:13.579552","Scobey","Montana",824,48.7180956844042,-105.446901777548,"D",0,0,-3.5,6.6,82,0,0.1328,0.165030717849731,718
0,"2020-08-18 01:18:52.588297","Manter","Kansas",92,37.6326552905169,-101.859854248423,"D",0,10,22,11.7,54,0,0.256,0.0816795229911804,1050
0,"2020-11-09 00:31:03.403768","Dubois","Idaho",495,44.1693452016295,-111.958496262693,"D",0,50,-5.2,11.5,76,0,0.2202,0.0890057682991028,1723
0,"2020-02-21 02:23:46.916101","South Naknek","Alaska",66,58.4248584072366,-157.069219471876,"D",0,100,-7.4,27.6,84,0,-0.0341,0.23742388188839,54
0,"2020-11-23 01:38:53.406576","Gettysburg","South Dakota",1344,45.0717926542567,-100.009251644175,"N",0,0,-1.9,18.9,77,0,0.3495,0.218639194965363,624
0,"2020-05-27 11:42:22.485675","Concord","Virginia",1367,37.3337104006239,-79.0194577746634,"N",0,100,22,9.9,72,0.1,0.8159,0.375502526760101,243
0,"2020-04-15 11:33:30.066771","Chicken","Alaska",0,63.6477784902993,-142.127837972058,"N",0,1,0.6,6.5,79,0,0.0477,0.487797379493713,0
0,"2020-12-07 09:52:28.786698","Mogollon","New Mexico",7,33.3930244180218,-108.612105542211,"D",0,64,0.5,6.1,21,0,0.4092,0.0846544504165649,2613
0,"2020-04-12 12:28:50.501654","Augusta","Montana",222,47.6831119160311,-112.929824305357,"D",0,0,-9.1,6.5,44,0,0.4458,0.213499188423157,1691
0,"2020-01-18 12:30:58.163624","Crawfordsville","Iowa",322,41.2474095683394,-91.5627302955042,"D",0,89,-9.9,38.7,76,0,0.2631,0.324144661426544,222
0,"2020-01-05 12:22:09.339107","Gila Bend","Arizona",1871,33.0658242777841,-112.737154531212,"D",0,0,10.5,10.4,64,0,0.2207,0.131223097443581,343
0,"2020-01-06 11:06:36.539187","Raymer","Colorado",83,40.8023472792285,-103.685622947938,"D",0,14,2,25,35,0,0.1876,0.090734526515007,1411
0,"2020-04-06 11:20:03.76417","Rural Retreat","Virginia",1614,36.9971153703821,-81.2882095137011,"D",0,14,17.3,11.5,57,0,0.6064,0.290965735912323,764
0,"2020-01-17 05:28:14.031991","Wabasso","Minnesota",598,44.3902202482745,-95.2776051480922,"D",0,100,-14.1,26.3,70,0,-0.011,0.291835248470306,333
0,"2020-11-25 12:52:25.084229","Amargosa Valley","Nevada",1408,36.6558366120475,-116.211392027385,"N",0,52,9.4,5.5,25,0,0.1412,0.0367196723818779,1093
0,"2020-03-17 11:27:56.080768","Elkhart","Kansas",1732,37.0664546193541,-101.789886709345,"N",0,100,4.6,15.5,94,0.4,0.2647,0.12758994102478,1044
0,"2020-10-04 23:50:24.36441","Northeast Harbor","Maine",410,44.3040336651357,-68.4429545840044,"D",0,46,11.9,10.7,92,0,-0.9999,0.14582970738411,0
0,"2020-12-06 00:41:57.316651","Stanley","Wisconsin",3774,45.0106019933975,-90.986121045318,"N",0,34,-4.7,9,79,0,0.3222,0.194682210683823,350
0,"2020-07-19 00:56:48.945801","Esterbrook","Wyoming",35,42.547576972209,-105.550274966241,"N",0,3,21.5,10.8,34,0,0.3725,0.0622244067490101,1699
0,"2020-12-17 02:52:55.985717","Akhiok","Alaska",117,57.2074696553759,-154.507547840997,"D",0,100,1.7,15.5,89,0.4,0.2717,0.776468276977539,78
0,"2020-10-25 14:26:53.644639","Lac du Flambeau","Wisconsin",1619,45.8229629919898,-89.9586369112335,"N",0,100,-0.2,8.5,61,0,0.229,0.15467594563961,490
0,"2020-12-31 01:34:28.559593","Hunter","Missouri",60,36.8806171400998,-90.7796985951144,"N",0,99,0.3,13.3,79,0,0.4943,0.272202491760254,235
0,"2020-01-25 05:55:13.881722","Jordan","Montana",299,47.3295157946107,-106.407543933045,"N",0,1,2.5,20.5,76,0,0.2289,0.346176147460938,777
0,"2020-12-16 13:08:38.596175","Gatesville","North Carolina",310,36.4389143566082,-76.7117969188393,"D",0,100,10.8,14.2,100,1.7,0.5151,0.40240004658699,19
0,"2020-02-24 03:27:41.331498","Hilton","New York",5990,43.3938051782468,-77.823415061118,"N",0,0,4.3,20.7,57,0,-0.9999,0.443397253751755,73
0,"2020-01-30 09:05:25.402342","Wayland","Iowa",1140,41.1467597735387,-91.6630453109081,"D",0,100,-4.8,3.6,93,0,-0.0094,0.359816551208496,224
0,"2020-02-19 09:11:38.673139","Oldsmar","Florida",14872,28.0659964532965,-82.6958231719783,"D",0,79,22,6.1,89,0.1,0.5922,0.154077902436256,9
0,"2020-05-19 11:59:19.581014","Mekoryuk","Alaska",290,59.9520013259105,-166.115995949585,"N",0,90,2.7,15.6,98,0,-0.0429,0,0
0,"2020-02-12 12:32:05.876571","Musselshell","Montana",34,46.4426082958259,-108.044282109036,"D",0,82,-8.1,14.2,57,0,0.045,0.186818033456802,1026
0,"2020-03-02 12:55:27.113535","Max","North Dakota",284,47.9134076249604,-101.302610435164,"N",0,98,1.6,29.6,47,0,0.0291,0.233050554990768,669
0,"2020-01-11 02:38:04.495268","Selz","North Dakota",71,47.9603065326164,-99.9869005465924,"N",0,0,-24.1,13.3,75,0,-0.0389,0.17404505610466,487
0,"2020-05-19 12:36:14.04509","Fluvanna","Texas",63,32.6721361040866,-101.195929245075,"D",0,0,34.4,15,28,0,0.4057,0.0410867221653461,711
0,"2020-11-29 00:58:38.693214","Hulett","Wyoming",445,44.8106194245564,-104.365480179882,"N",0,97,0.2,16.1,55,0,0.3331,0.101105019450188,1146
0,"2020-03-30 08:39:37.205316","Preston","Nevada",209,38.6127825303442,-115.657274091905,"D",0,10,3.5,3.6,62,0,0.0813,0.099848672747612,1450
0,"2020-12-25 01:38:25.457744","Bettles","Alaska",0,67.2952620292839,-151.807242161373,"D",0,100,-13.2,3.9,91,0,-0.9999,0.601129174232483,0
0,"2020-11-07 23:54:32.869697","Worland","Wyoming",4788,43.9753845490644,-108.170806230881,"D",0,82,18.5,22,32,0,0.1889,0.0776089280843735,1359
0,"2020-08-07 12:14:34.88355","Vivian","South Dakota",39,43.9191251741988,-100.184392715877,"D",0,0,28.4,20.8,61,0,0.6119,0.254190713167191,560
0,"2020-04-12 12:01:47.989222","Red Feather Lakes","Colorado",347,40.7770622877716,-105.411650021235,"N",0,100,-9,6.8,71,0.2,0.2514,0.104844123125076,2232
0,"2020-01-27 00:11:51.269198","Franklin Park","Pennsylvania",15273,40.5810370872051,-80.0986072203559,"D",0,98,0.2,15.2,84,0.1,0.5245,0.322375893592834,352
0,"2020-01-29 23:57:25.454776","Young","Arizona",269,34.0084020781696,-111.056904553398,"D",0,99,5.6,14.6,59,0,0.4813,0.0884813442826271,1630
0,"2020-10-29 13:14:22.403504","Saybrook","Illinois",714,40.3940099893343,-88.4893094136172,"D",0,100,10.1,27.3,69,0,0.2534,0.184527859091759,229
0,"2020-02-17 12:20:38.989524","Stuttgart","Kansas",64,39.8185428467274,-99.3964620317774,"N",0,0,9.9,29.2,44,0,0.2034,0.199104338884354,629
0,"2020-02-07 03:52:14.387374","Dalhart","Texas",7885,36.3454168300969,-102.497997288912,"D",0,100,0.1,20.9,71,0,0.1955,0.198038190603256,1253
0,"2020-02-26 10:18:39.118161","York","Arizona",436,32.9102884470394,-108.962889562848,"D",0,0,-2.6,18.1,39,0,0.2916,0.26656636595726,1950
0,"2020-05-05 11:18:43.480407","Lewistown","Montana",6028,47.0236989193804,-109.516738462062,"N",0,0,6.5,15.2,52,0,0.2189,0.166453152894974,1285
0,"2020-01-18 10:18:00.571708","Huntington","Texas",4022,31.1859537943595,-94.6195497872865,"D",0,100,19,9.4,98,0.2,0.6445,0.22286818921566,75
0,"2020-01-25 08:35:26.943037","Medford","Minnesota",1194,44.1827617563747,-93.2695166018602,"D",0,89,-3.2,16.4,93,0.1,-0.0032,0.308676093816757,350
0,"2020-02-17 12:04:18.005138","St. Francis","Kansas",1268,39.6232839114761,-101.977558652199,"D",0,21,6.2,29.9,35,0,0.1966,0.144894734025002,1101
0,"2020-02-02 13:25:43.836858","Hard Rock","Arizona",111,36.2161089064758,-110.482343766772,"D",0,0,6,15.3,53,0,0.237,0.0947876274585724,2074
0,"2020-02-03 12:28:13.219576","Allakaket","Alaska",173,66.278900634563,-151.29598382894,"D",0,100,-23.8,19.9,68,0.4,0.0835,0.255491733551025,0
0,"2020-11-27 05:19:36.254732","Furnace Creek","California",102,36.2249667180473,-116.92422639858,"N",0,0,7.2,10.5,28,0,0.1224,0.0261779669672251,218
0,"2020-05-09 11:46:52.142932","Dubois","Wyoming",818,43.6355539441358,-109.498785569263,"N",0,1,2.3,14.5,65,0,0.3433,0.261720299720764,2226
0,"2020-01-09 11:41:11.963574","Benton","California",368,38.0751854127921,-118.307483329665,"N",0,58,-0.4,3.2,44,0,0.1193,0.0890623480081558,1853
0,"2020-04-16 12:54:34.135915","Cooper Landing","Alaska",231,60.6410264096056,-149.811771472165,"N",0,100,-0.5,2,88,0,-0.0228,0.228136762976646,0
0,"2020-08-20 13:13:10.057133","Arnold","California",2276,38.2791595085633,-120.357391919688,"D",0,0,28.9,9.7,19,0,0.6895,0.0480384416878223,1278
