"wildfire","datetime","brightness","longitude","latitude","datetime_utc","sza","computed_daynight_sza","nearest_city","state","nearest_city_population","AQI","temp_C","elevation"
0,"2020-07-21 09:23:27.9967",0,141.744557531011,-14.0011477880733,2020-07-20 23:23:27.9967,59.3238735653856,"N",NA,NA,NA,196.847953216374,23.9,316.547058105469
0,"2020-02-04 09:59:08.319827",0,117.488243358538,-31.2353274782698,2020-02-03 22:59:08.319827,74.242400412669,"N",NA,NA,NA,252.544736842105,29.5,93.5204849243164
0,"2020-08-08 12:43:43.748588",0,131.989377196054,-21.1144821033261,2020-08-08 02:43:43.748588,38.1989751427302,"N",NA,NA,NA,204.694117647059,12.5,98.8645324707031
0,"2020-08-21 20:11:20.65647",0,115.793443807515,-30.471497239748,2020-08-21 10:11:20.65647,94.1276619272534,"D","Perth","Western Australia",3472,212.416216216216,11,652.724243164062
0,"2020-06-04 11:08:16.097324",0,152.205717889672,-26.4365067452494,2020-06-04 01:08:16.097324,49.8936161894528,"N","Kingaroy","Queensland",10020,259.739473684211,10.9,160.026733398438
0,"2020-01-02 20:16:10.609117",0,116.004385633078,-30.478207110283,2020-01-02 09:16:10.609117,65.376780737468,"N","Perth","Tasmania",3472,253.571428571428,16.1,435.90869140625
0,"2020-11-05 13:20:20.409393",0,145.698066758005,-37.5212900876889,2020-11-05 02:20:20.409393,22.2479457068009,"N","Launching Place","Victoria",2394,214.344117647059,5.9,48.4394340515137
0,"2020-04-26 10:57:40.451077",0,131.631776863104,-13.3869633961595,2020-04-26 00:57:40.451077,42.7445321462291,"N","Palmerston","Northern Territory",33695,200.48717948718,26.3,23.2659206390381
0,"2020-11-11 09:19:30.509548",0,122.082424702406,-24.5237183956353,2020-11-10 22:19:30.509548,73.3160587379892,"N",NA,NA,NA,255.565714285714,26.3,102.261215209961
0,"2020-06-03 18:52:44.013707",0,115.49222064466,-31.2279118915173,2020-06-03 08:52:44.013707,85.0556767915034,"D","Perth","Western Australia",2141834,282.647368421053,15.6,109.165954589844
0,"2020-03-04 05:20:11.054979",0,150.312489479046,-35.2132941247578,2020-03-03 18:20:11.054979,108.172777262696,"D","Mollymook","New South Wales",1083,205.502702702703,17,316.547058105469
0,"2020-03-04 21:40:50.635751",0,150.048480997668,-28.0203930720869,2020-03-04 10:40:50.635751,118.613319790399,"D","Moree","New South Wales",7070,235.351351351351,23.7,93.5204849243164
0,"2020-08-09 19:36:53.123807",0,131.779215323897,-26.173294438539,2020-08-09 09:36:53.123807,100.812609749028,"D",NA,NA,NA,199.52347083926,7.2,98.8645324707031
0,"2020-08-01 23:15:13.311517",0,122.941990325412,-24.7251493130346,2020-08-01 13:15:13.311517,142.288010617795,"D",NA,NA,NA,261.177777777778,14.8,652.724243164062
0,"2020-02-14 02:10:23.583923",0,140.425932625997,-19.6365648013453,2020-02-13 15:10:23.583923,146.580398468402,"D",NA,NA,NA,236.251428571429,40.2,160.026733398438
0,"2020-02-17 16:06:35.56759",0,133.25566353415,-27.4740829710622,2020-02-17 05:06:35.56759,28.8701075773417,"N",NA,NA,NA,265.488235294118,28.8,435.90869140625
0,"2020-02-10 17:31:57.902553",0,123.454460403029,-19.8055880914892,2020-02-10 06:31:57.902553,36.36071775485,"N",NA,NA,NA,255.372972972973,31.9,48.4394340515137
0,"2020-06-12 02:25:33.557896",0,134.880667928905,-21.7638319003692,2020-06-11 16:25:33.557896,160.361029102074,"D",NA,NA,NA,255.445945945946,24.9,23.2659206390381
0,"2020-08-09 02:45:01.915251",0,145.325867947596,-17.9391221107332,2020-08-08 16:45:01.915251,146.456481816103,"D","Innisfail","Queensland",1091,197.311403508772,24,102.261215209961
0,"2020-05-12 17:11:25.329197",0,147.331447125658,-24.8792747773008,2020-05-12 07:11:25.329197,85.5467305054727,"D",NA,NA,NA,290.851351351351,12.4,109.165954589844
0,"2020-12-29 08:24:37.209653",0,136.96254901565,-27.8061593112302,2020-12-28 21:24:37.209653,73.1066183784646,"N",NA,NA,NA,276.7875,24.8,316.547058105469
0,"2020-07-10 14:12:16.942367",0,127.199047944386,-31.6442215015038,2020-07-10 04:12:16.942367,54.5253505319336,"N",NA,NA,NA,204.35,9.2,93.5204849243164
0,"2020-08-13 13:02:39.563657",0,149.630270556437,-37.5084876867721,2020-08-13 03:02:39.563657,53.7907813095924,"N","Eden","New South Wales",3151,199.956390977444,7.8,98.8645324707031
0,"2020-04-28 03:57:12.205633",0,138.034796693163,-25.3747610986865,2020-04-27 17:57:12.205633,133.840868921936,"D",NA,NA,NA,193.984352773826,33.6,652.724243164062
0,"2020-08-07 14:48:14.642985",0,143.832814449053,-16.3689287243825,2020-08-07 04:48:14.642985,47.1031660473996,"N","Mareeba","Queensland",8585,267.008333333333,25.1,160.026733398438
0,"2020-04-11 02:26:51.038342",0,152.292700187134,-31.9800490810723,2020-04-10 16:26:51.038342,137.031931671151,"D","Wingham","New South Wales",4556,195.877667140825,21.7,435.90869140625
0,"2020-06-03 13:13:35.058381",0,142.441460460216,-25.8669601719597,2020-06-03 03:13:35.058381,49.3878280021867,"N",NA,NA,NA,277.327027027027,11.2,48.4394340515137
0,"2020-09-07 20:11:24.7317",0,132.293921354745,-24.7234122862549,2020-09-07 10:11:24.7317,106.563885919896,"D",NA,NA,NA,206.267567567568,23.5,23.2659206390381
0,"2020-01-27 21:28:12.724525",0,118.740034255041,-33.6356751775565,2020-01-27 10:28:12.724525,81.8153983669387,"N",NA,NA,NA,229.897368421053,19.9,102.261215209961
0,"2020-09-09 16:59:34.898065",0,136.519605966876,-17.1009686220313,2020-09-09 06:59:34.898065,65.1214015882798,"N",NA,NA,NA,230.079411764706,21.6,109.165954589844
0,"2020-05-15 03:07:49.595383",0,138.951358628782,-18.7876417678042,2020-05-14 17:07:49.595383,145.323694521715,"D",NA,NA,NA,264.897297297297,31,316.547058105469
0,"2020-05-12 09:27:43.14102",0,128.773342048016,-31.4963496088809,2020-05-11 23:27:43.14102,74.8752040345731,"N",NA,NA,NA,256.247368421053,13.6,93.5204849243164
0,"2020-08-19 06:22:44.812323",0,121.885205362102,-27.5951758856256,2020-08-18 20:22:44.812323,116.580132796055,"D",NA,NA,NA,197.976608187135,16.4,98.8645324707031
0,"2020-10-13 01:58:28.403807",0,126.422465843711,-25.0712086660637,2020-10-12 14:58:28.403807,146.870705813789,"D",NA,NA,NA,202.994594594595,35.3,652.724243164062
0,"2020-03-31 05:58:59.071645",0,121.176309957299,-29.3173589508064,2020-03-30 18:58:59.071645,130.743229751603,"D","Boulder","Western Australia",4825,204.108108108108,24.7,160.026733398438
0,"2020-04-02 21:50:33.677866",0,129.737115017508,-16.8271096688365,2020-04-02 10:50:33.677866,111.884938976324,"D",NA,NA,NA,274.145714285714,31.5,435.90869140625
0,"2020-04-17 07:51:02.015786",0,147.525606385039,-28.5481466539583,2020-04-16 21:51:02.015786,73.6236564710503,"N","Walgett","New South Wales",1377,193.814404432133,19.5,48.4394340515137
0,"2020-06-03 09:16:16.498213",0,127.63399041739,-20.7568635604161,2020-06-02 23:16:16.498213,74.9866308819124,"N",NA,NA,NA,252.039473684211,17.6,23.2659206390381
0,"2020-10-12 23:29:25.400759",0,138.061350656345,-24.9882111187059,2020-10-12 12:29:25.400759,135.401012318705,"D",NA,NA,NA,214.766666666667,22.1,102.261215209961
0,"2020-07-09 22:44:14.217145",0,117.418416832532,-31.8659746673244,2020-07-09 12:44:14.217145,132.349177048573,"D","Perth","Tasmania",3472,197.40350877193,7.9,109.165954589844
0,"2020-03-04 14:45:35.781688",0,135.878089002734,-18.4973646102612,2020-03-04 03:45:35.781688,15.045070720116,"N",NA,NA,NA,232.227777777778,24.4,316.547058105469
0,"2020-01-02 07:10:46.566993",0,145.865577364244,-29.5467511244671,2020-01-01 20:10:46.566993,80.8492243072988,"N","Bourke","New South Wales",1535,244.711111111111,35.5,93.5204849243164
0,"2020-12-04 04:48:11.097048",0,119.924955970336,-25.602836859609,2020-12-03 17:48:11.097048,124.380151101392,"D",NA,NA,NA,247.357142857143,35.3,98.8645324707031
0,"2020-06-16 14:30:37.266238",0,124.437021428802,-18.8417199199026,2020-06-16 04:30:37.266238,43.7366715640263,"N",NA,NA,NA,207.735294117647,23.1,652.724243164062
0,"2020-04-17 03:47:50.385617",0,116.283898258445,-31.6425418220917,2020-04-16 17:47:50.385617,149.782465003385,"D","Perth","Tasmania",2141834,196.793741109531,27.4,160.026733398438
0,"2020-05-06 03:59:43.12969",0,133.729695754056,-30.3780835258473,2020-05-05 17:59:43.12969,137.278591616679,"D",NA,NA,NA,251.492105263158,26.1,435.90869140625
0,"2020-12-28 13:55:54.996351",0,123.186782308644,-19.3409471947458,2020-12-28 02:55:54.996351,13.0187052651138,"N",NA,NA,NA,272.390625,25.2,48.4394340515137
0,"2020-12-20 00:43:27.108053",0,135.20911877837,-23.3651975248239,2020-12-19 13:43:27.108053,129.929197533532,"D",NA,NA,NA,248.738235294118,31,23.2659206390381
0,"2020-06-28 22:12:51.520292",0,122.621155915274,-31.6336573173756,2020-06-28 12:12:51.520292,130.881188039585,"D","Boulder","Western Australia",4825,195.628808864266,16.9,102.261215209961
0,"2020-01-08 03:19:48.275492",0,142.302242472465,-30.3286583939417,2020-01-07 16:19:48.275492,121.796499603014,"D",NA,NA,NA,243.036111111111,41.2,109.165954589844
0,"2020-05-05 03:09:47.048949",0,116.493185393566,-26.9773563752214,2020-05-04 17:09:47.048949,162.641061985402,"D",NA,NA,NA,252.378947368421,28.5,316.547058105469
0,"2020-12-02 04:24:09.341744",0,120.084897758551,-29.9187458493141,2020-12-01 17:24:09.341744,123.394195784625,"D","Boulder","Western Australia",4825,245.117142857143,32.1,93.5204849243164
0,"2020-04-17 09:30:26.187954",0,143.166621912403,-31.0354140785345,2020-04-16 23:30:26.187954,59.3352917870378,"N",NA,NA,NA,198.436288088643,14.8,98.8645324707031
0,"2020-11-14 18:49:34.47488",0,145.730919322419,-29.2277229532998,2020-11-14 07:49:34.47488,78.5684366866305,"N","Bourke","New South Wales",1535,257.28,23,652.724243164062
0,"2020-02-12 16:04:09.16508",0,144.46309272926,-32.8775586753932,2020-02-12 05:04:09.16508,38.4005020266205,"N",NA,NA,NA,248.567567567568,24.2,160.026733398438
0,"2020-01-07 11:52:16.748725",0,133.60326996883,-19.0185027449198,2020-01-07 00:52:16.748725,32.7488909178745,"N",NA,NA,NA,251.375675675676,32,435.90869140625
0,"2020-01-15 17:24:22.719242",0,142.290190919848,-21.2314597840727,2020-01-15 06:24:22.719242,51.8769226066591,"N",NA,NA,NA,330.008888888889,29.9,48.4394340515137
0,"2020-05-25 20:34:01.239441",0,134.838259612192,-17.9301752559025,2020-05-25 10:34:01.239441,118.123057328589,"D",NA,NA,NA,267.523684210526,13.8,23.2659206390381
0,"2020-06-14 02:33:04.149819",0,122.222736640682,-19.680886214306,2020-06-13 16:33:04.149819,169.750142159554,"D",NA,NA,NA,319.575384615385,30.5,102.261215209961
0,"2020-02-03 23:49:16.62909",0,129.2934301667,-21.084444009129,2020-02-03 12:49:16.62909,124.148087046957,"D",NA,NA,NA,246.305263157895,24.9,109.165954589844
0,"2020-11-17 08:19:43.432256",0,131.775160937499,-31.4564248106825,2020-11-16 21:19:43.432256,75.8430258165191,"N",NA,NA,NA,252.744117647059,21.1,316.547058105469
0,"2020-01-10 11:54:15.640087",0,136.28776779324,-17.8559838571781,2020-01-10 00:54:15.640087,30.3562962339253,"N",NA,NA,NA,272.886111111111,28.2,93.5204849243164
0,"2020-02-11 07:10:04.747575",0,127.252512365479,-15.5683665793229,2020-02-10 20:10:04.747575,108.144799373469,"D",NA,NA,NA,235.534210526316,24.8,98.8645324707031
0,"2020-09-07 04:58:29.579183",0,143.911513234256,-35.2921934060679,2020-09-06 18:58:29.579183,110.791440076598,"D","Swan Hill","Victoria",9864,201.510526315789,16.6,652.724243164062
0,"2020-01-15 20:52:50.710429",0,144.313669704016,-32.0316677866357,2020-01-15 09:52:50.710429,94.556413398424,"D","Cobar","New South Wales",3369,340.78,26.8,160.026733398438
0,"2020-08-20 02:30:40.464818",0,150.466590267045,-23.439159195271,2020-08-19 16:30:40.464818,143.190676920241,"D","Gladstone","Queensland",34703,206.021621621622,27.2,435.90869140625
0,"2020-07-09 00:31:17.473145",0,146.035114376862,-20.2037810328327,2020-07-08 14:31:17.473145,176.820311446436,"D","Charters Towers","Queensland",8040,199.515789473684,20.3,48.4394340515137
0,"2020-05-15 10:03:50.632871",0,149.054867070993,-24.5620972834895,2020-05-15 00:03:50.632871,51.8936747189937,"N",NA,NA,NA,283.991666666667,16.1,23.2659206390381
0,"2020-10-02 05:40:12.973974",0,140.516222730704,-20.5572356825043,2020-10-01 19:40:12.973974,99.9106010792397,"D",NA,NA,NA,220.902941176471,32.5,102.261215209961
0,"2020-04-19 16:28:52.17402",0,115.729638912966,-31.6583102668697,2020-04-19 06:28:52.17402,53.2930006836968,"N","Perth","Western Australia",3472,225.402777777778,15.3,109.165954589844
0,"2020-11-25 18:36:26.50744",0,139.600566302377,-22.6114213949562,2020-11-25 07:36:26.50744,70.5479280974328,"N",NA,NA,NA,260.763636363636,27,316.547058105469
0,"2020-06-14 23:48:07.742869",0,127.683038355951,-19.6295708290136,2020-06-14 13:48:07.742869,156.028974952494,"D",NA,NA,NA,327.882105263158,21.2,93.5204849243164
0,"2020-02-25 23:11:33.644045",0,135.124041192563,-14.1005248532955,2020-02-25 12:11:33.644045,129.226802094705,"D",NA,NA,NA,244.584210526316,27.6,98.8645324707031
0,"2020-12-04 10:39:17.786047",0,148.108964398587,-21.1521136866451,2020-12-03 23:39:17.786047,32.2038431494785,"N","Proserpine","Queensland",3440,254.355555555556,18.9,652.724243164062
0,"2020-09-04 19:03:06.56231",0,115.879489181112,-31.6223978677756,2020-09-04 09:03:06.56231,78.4829417517974,"N","Perth","Western Australia",3472,260.943243243243,12.2,160.026733398438
0,"2020-04-22 23:29:53.290788",0,152.35930850963,-30.0571373370073,2020-04-22 13:29:53.290788,161.718773217345,"D","Bellingen","New South Wales",3201,198.586059743954,4.3,435.90869140625
0,"2020-10-10 17:16:59.304656",0,115.810705724646,-31.1938155634168,2020-10-10 06:16:59.304656,39.5051382009403,"N","Perth","Western Australia",3472,206.727027027027,13.7,48.4394340515137
0,"2020-04-08 18:48:17.305408",0,133.937173251526,-25.4050818574167,2020-04-08 08:48:17.305408,89.018325807193,"D",NA,NA,NA,246.840540540541,20.8,23.2659206390381
0,"2020-08-04 22:56:13.097659",0,116.7996568475,-30.9131838294914,2020-08-04 12:56:13.097659,132.032306698245,"D","Perth","Tasmania",3472,262.472222222222,10.6,102.261215209961
0,"2020-03-22 15:16:39.132443",0,117.306042675955,-31.5749524973662,2020-03-22 04:16:39.132443,32.2398647762913,"N","Perth","Tasmania",2141834,242.12972972973,21.3,109.165954589844
0,"2020-07-10 14:18:47.853644",0,120.445752891477,-29.9184345796777,2020-07-10 04:18:47.853644,52.262771282555,"N","Boulder","Western Australia",4825,208.672727272727,6.1,316.547058105469
0,"2020-04-13 03:41:21.177179",0,136.267441299075,-12.5862164593422,2020-04-12 17:41:21.177179,139.299894433441,"D",NA,NA,NA,206.848648648649,29,93.5204849243164
0,"2020-02-12 21:38:54.231938",0,133.779455810956,-23.5284534585165,2020-02-12 10:38:54.231938,101.867504809451,"D",NA,NA,NA,254.126315789474,28,98.8645324707031
0,"2020-08-13 10:39:53.251981",0,124.418388675672,-30.7150366996917,2020-08-13 00:39:53.251981,64.0240048337621,"N",NA,NA,NA,198.22514619883,11.7,652.724243164062
0,"2020-10-25 05:17:27.382307",0,144.355659048796,-26.1798319826001,2020-10-24 18:17:27.382307,108.246591555596,"D",NA,NA,NA,261.297222222222,22.1,160.026733398438
0,"2020-08-18 06:13:34.084324",0,143.325796195819,-18.0662545412309,2020-08-17 20:13:34.084324,98.1479068851868,"D",NA,NA,NA,196.349415204678,23.4,435.90869140625
0,"2020-01-09 09:29:25.513867",0,125.814720102398,-31.2699481333953,2020-01-08 22:29:25.513867,69.3377473785001,"N",NA,NA,NA,268.377777777778,17.5,48.4394340515137
0,"2020-03-25 15:26:19.475518",0,145.699800233417,-24.3645733186754,2020-03-25 04:26:19.475518,39.6388727177089,"N",NA,NA,NA,255,23.3,23.2659206390381
0,"2020-04-11 18:31:56.070522",0,116.681021173237,-31.9448305368034,2020-04-11 08:31:56.070522,73.318762831436,"N","Perth","Tasmania",2141834,229.852777777778,26,102.261215209961
0,"2020-05-03 12:35:33.081523",0,140.595682117305,-29.4067800282253,2020-05-03 02:35:33.081523,45.0842831446981,"N",NA,NA,NA,298.072222222222,9.4,109.165954589844
0,"2020-10-15 12:35:33.962007",0,131.014512799612,-19.907538335009,2020-10-15 01:35:33.962007,23.8755230874552,"N",NA,NA,NA,220.641666666667,26,316.547058105469
0,"2020-05-17 01:21:59.085859",0,134.919819347457,-31.7425020885832,2020-05-16 15:21:59.085859,166.297738466048,"D",NA,NA,NA,256.678378378378,20.4,93.5204849243164
0,"2020-07-16 03:08:46.987015",0,128.614051971021,-22.5516194387999,2020-07-15 17:08:46.987015,157.574396807353,"D",NA,NA,NA,198.512781954887,22.7,98.8645324707031
0,"2020-01-23 16:21:10.602855",0,144.71928373897,-17.5251354557534,2020-01-23 05:21:10.602855,39.7501476110939,"N","Mareeba","Queensland",8585,247.614285714286,24.1,652.724243164062
0,"2020-01-07 19:27:48.890897",0,146.861778025072,-32.9317363405584,2020-01-07 08:27:48.890897,79.7547080503175,"N","Condobolin","New South Wales",2579,258.948571428571,28.9,160.026733398438
0,"2020-12-20 03:46:54.204152",0,128.3378621212,-27.6455548680447,2020-12-19 16:46:54.204152,125.193688525677,"D",NA,NA,NA,241.255882352941,28.9,435.90869140625
0,"2020-08-11 05:03:48.649576",0,130.895637698096,-18.8305794714747,2020-08-10 19:03:48.649576,127.140130446856,"D",NA,NA,NA,196.362573099415,30.8,48.4394340515137
0,"2020-01-09 10:05:15.698764",0,125.050346543534,-22.023212962664,2020-01-08 23:05:15.698764,64.5584161334748,"N",NA,NA,NA,267.888888888889,27.2,23.2659206390381
0,"2020-03-02 12:12:07.177887",0,116.592089212382,-32.2006454680288,2020-03-02 01:12:07.177887,51.5008496650231,"N","Perth","Western Australia",2141834,232.294594594595,18.1,102.261215209961
0,"2020-08-02 17:09:24.752165",0,116.48218469438,-28.3816498997908,2020-08-02 07:09:24.752165,61.5213067816157,"N",NA,NA,NA,269.768571428571,11.8,109.165954589844
0,"2020-06-22 05:46:49.094842",0,135.444941995266,-14.8925020278911,2020-06-21 19:46:49.094842,112.507499090796,"D",NA,NA,NA,262.063888888889,23.4,316.547058105469
0,"2020-02-01 13:14:16.497362",0,151.457549821204,-26.3040848575662,2020-02-01 02:14:16.497362,9.03653094515764,"N","Kingaroy","Queensland",10020,229.273529411765,21.7,93.5204849243164
0,"2020-07-10 03:44:15.600883",0,142.800002981226,-24.4587528777997,2020-07-09 17:44:15.600883,136.629269997802,"D",NA,NA,NA,198.341353383459,24.1,98.8645324707031
0,"2020-09-03 23:46:39.483342",0,133.190512588412,-15.6506863040579,2020-09-03 13:46:39.483342,158.664361639737,"D",NA,NA,NA,195.034626038781,24.9,652.724243164062
0,"2020-03-10 04:47:39.847842",0,135.916677779888,-22.9568162625153,2020-03-09 17:47:39.847842,132.352810441036,"D",NA,NA,NA,235.662857142857,31.1,160.026733398438
0,"2020-11-07 22:39:49.526391",0,118.106943564033,-25.1255155616077,2020-11-07 11:39:49.526391,105.940703699291,"D",NA,NA,NA,240.228571428571,28.3,435.90869140625
0,"2020-04-20 04:01:07.521544",0,133.966257241667,-30.4226355825777,2020-04-19 18:01:07.521544,134.789071253735,"D",NA,NA,NA,192.37811634349,21.5,48.4394340515137
0,"2020-07-08 22:10:03.954989",0,135.650179249466,-21.5267998446215,2020-07-08 12:10:03.954989,140.036382175533,"D",NA,NA,NA,197.181286549708,10.8,23.2659206390381
0,"2020-01-20 08:54:56.261687",0,146.950742948037,-24.6910889517487,2020-01-19 21:54:56.261687,61.5289807446953,"N",NA,NA,NA,237.765789473684,23.8,102.261215209961
0,"2020-06-10 18:01:04.605428",0,132.617956143188,-15.0092791036247,2020-06-10 08:01:04.605428,80.7903126214602,"N",NA,NA,NA,289.113888888889,23.1,109.165954589844
0,"2020-12-21 05:49:26.077738",0,115.961085456641,-31.3243288835194,2020-12-20 18:49:26.077738,113.865768399499,"D","Perth","Western Australia",3472,254.258823529412,31.5,316.547058105469
0,"2020-09-15 17:05:11.374135",0,140.358845420895,-21.6456448441146,2020-09-15 07:05:11.374135,70.553945900122,"N",NA,NA,NA,295.025,22.2,93.5204849243164
0,"2020-07-21 16:50:33.335007",0,121.149230979545,-21.5863349163913,2020-07-21 06:50:33.335007,58.7684665123602,"N",NA,NA,NA,199.875187969925,18.5,98.8645324707031
0,"2020-11-28 03:15:01.068852",0,141.067812566762,-35.6706556087006,2020-11-27 16:15:01.068852,117.322403846935,"D","Loxton","South Australia",3947,232.536363636364,32,652.724243164062
0,"2020-12-07 10:39:03.835695",0,140.182240672405,-35.0123762157777,2020-12-06 23:39:03.835695,39.342819646756,"N","Loxton","South Australia",3947,260.085714285714,10.2,160.026733398438
0,"2020-11-01 03:06:15.287131",0,143.103862841262,-21.4946678066584,2020-10-31 16:06:15.287131,134.50521727353,"D",NA,NA,NA,230.561111111111,32.2,435.90869140625
0,"2020-02-07 06:26:43.428138",0,140.622400375859,-31.4869013006349,2020-02-06 19:26:43.428138,99.060823138573,"D",NA,NA,NA,255.136111111111,28.1,48.4394340515137
0,"2020-05-30 05:28:32.769971",0,115.134985011842,-24.1144421415251,2020-05-29 19:28:32.769971,136.138695105018,"D",NA,NA,NA,274.75,21.9,23.2659206390381
0,"2020-12-18 12:33:08.5656",0,116.742539589513,-30.4843756065066,2020-12-18 01:33:08.5656,35.4958825117413,"N",NA,NA,NA,254.009090909091,25.6,102.261215209961
0,"2020-02-09 10:31:57.724375",0,135.113962083632,-13.87922384161,2020-02-08 23:31:57.724375,53.6850132893453,"N",NA,NA,NA,250.686486486487,26.2,109.165954589844
0,"2020-03-01 16:27:02.02109",0,116.595718950508,-34.2300031882001,2020-03-01 05:27:02.02109,30.1155568536027,"N","Australind","Western Australia",14539,246.094444444444,14.1,316.547058105469
0,"2020-06-30 08:57:00.800151",0,144.241619532882,-24.0195841729132,2020-06-29 22:57:00.800151,69.4759696574255,"N",NA,NA,NA,198.239097744361,15.8,93.5204849243164
0,"2020-02-11 04:05:02.496556",0,115.873667148862,-28.0922114420246,2020-02-10 17:05:02.496556,136.658342419412,"D","Drummond Cove","Western Australia",1477,240.622222222222,34,98.8645324707031
0,"2020-08-22 17:18:49.676033",0,150.874214241373,-28.1713009216328,2020-08-22 07:18:49.676033,86.6702755098346,"D","Toowoomba","Queensland",108398,217.747222222222,7.9,652.724243164062
0,"2020-08-20 07:47:02.080339",0,124.735552189539,-24.1074442911755,2020-08-19 21:47:02.080339,94.6335191548843,"D",NA,NA,NA,209.7,20,160.026733398438
0,"2020-12-04 17:32:35.298313",0,115.749306736306,-31.3104311940694,2020-12-04 06:32:35.298313,33.4117232746857,"N","Perth","Tasmania",2141834,263.270588235294,18,435.90869140625
0,"2020-07-27 05:48:07.409684",0,146.042529530941,-33.645568511316,2020-07-26 19:48:07.409684,107.550051023913,"D","Griffith","New South Wales",18196,198.072180451128,11.9,48.4394340515137
0,"2020-07-06 05:39:36.541457",0,124.231880878446,-32.2433153067747,2020-07-05 19:39:36.541457,128.411625834095,"D",NA,NA,NA,199.532330827068,20.1,23.2659206390381
0,"2020-02-10 03:22:06.392194",0,117.486592087013,-31.9909735429089,2020-02-09 16:22:06.392194,133.201972102837,"D","Perth","Tasmania",2141834,239.737837837838,31.1,102.261215209961
0,"2020-01-25 11:09:53.304774",0,115.503144441622,-31.113302424942,2020-01-25 00:09:53.304774,59.3626964972799,"N","Perth","Tasmania",3472,241.464864864865,19.8,109.165954589844
0,"2020-09-12 13:25:33.659719",0,120.361040549082,-30.8403640139345,2020-09-12 03:25:33.659719,35.7210039681855,"N","Boulder","Western Australia",4825,254.65,12.9,316.547058105469
0,"2020-01-23 07:36:41.263005",0,141.775274124452,-34.2586475891189,2020-01-22 20:36:41.263005,80.6749537409581,"N","Red Cliffs","Victoria",3070,236.62972972973,16.3,93.5204849243164
0,"2020-02-24 02:31:15.323973",0,118.235698774755,-29.1227552679933,2020-02-23 15:31:15.323973,139.081969089065,"D",NA,NA,NA,231.665789473684,36.1,98.8645324707031
0,"2020-03-30 08:54:38.243284",0,117.252793328182,-31.500521657715,2020-03-29 21:54:38.243284,96.5098240315835,"D","Perth","Western Australia",2141834,207.278378378378,18.3,652.724243164062
0,"2020-05-10 11:56:45.873637",0,149.128632911068,-32.6514111616626,2020-05-10 01:56:45.873637,50.2763419842974,"N","Wellington","New South Wales",4077,269.869444444444,3.9,160.026733398438
0,"2020-12-14 22:34:11.798768",0,144.187690775974,-23.6913743637411,2020-12-14 11:34:11.798768,118.413933123294,"D",NA,NA,NA,256.014705882353,26.6,435.90869140625
0,"2020-12-01 23:02:22.066137",0,127.688219917257,-19.6822232973078,2020-12-01 12:02:22.066137,116.516638338758,"D",NA,NA,NA,257.611428571429,31.9,48.4394340515137
0,"2020-08-30 08:48:11.549881",0,114.901450558742,-26.2390238591386,2020-08-29 22:48:11.549881,88.122869044,"D",NA,NA,NA,204.742857142857,19.4,23.2659206390381
0,"2020-03-19 04:09:35.018371",0,137.635060601467,-20.7130329563561,2020-03-18 17:09:35.018371,141.343223251082,"D",NA,NA,NA,203.666666666667,33.5,102.261215209961
0,"2020-10-28 23:10:44.221185",0,149.255166940156,-31.0210197715987,2020-10-28 12:10:44.221185,130.023286413306,"D","Narrabri","New South Wales",5499,242.227777777778,11.7,109.165954589844
0,"2020-12-22 15:35:01.518447",0,134.952044648251,-12.7995745465465,2020-12-22 04:35:01.518447,25.072155549418,"N",NA,NA,NA,266.490625,24.7,316.547058105469
0,"2020-04-15 17:07:43.108962",0,147.428171576667,-19.6237529610241,2020-04-15 07:07:43.108962,78.7470181125971,"N","Townsville","Queensland",173724,217.555555555556,22.2,93.5204849243164
0,"2020-05-21 10:37:57.455204",0,137.966421783274,-20.4852127212398,2020-05-21 00:37:57.455204,51.2052642782257,"N",NA,NA,NA,262.4,16.5,98.8645324707031
0,"2020-10-01 19:41:38.667103",0,150.44233852789,-24.3488045396353,2020-10-01 09:41:38.667103,114.05572493456,"D","Gladstone","Queensland",34703,226.728571428571,17.4,652.724243164062
0,"2020-10-09 18:07:25.290882",0,141.698086126053,-37.6864542923385,2020-10-09 07:07:25.290882,71.5967130694055,"N","Mount Gambier","South Australia",25591,206.830555555556,7.7,160.026733398438
0,"2020-02-01 15:18:39.070802",0,123.204415754376,-27.8173483486121,2020-02-01 04:18:39.070802,11.2096237920794,"N",NA,NA,NA,223.763888888889,25.5,435.90869140625
0,"2020-12-08 07:49:14.467818",0,120.339644064914,-21.735999420413,2020-12-07 20:49:14.467818,94.8634588792573,"D",NA,NA,NA,250.477142857143,25,48.4394340515137
0,"2020-11-22 16:13:19.637284",0,115.613096580927,-28.4538114197436,2020-11-22 05:13:19.637284,17.7806772699708,"N","Drummond Cove","Western Australia",1477,272.733333333333,25.7,23.2659206390381
0,"2020-10-10 15:44:04.800534",0,128.780574397734,-28.4619729620828,2020-10-10 04:44:04.800534,30.7164549628849,"N",NA,NA,NA,206.016216216216,22.5,102.261215209961
0,"2020-12-29 12:38:49.384908",0,122.537274781945,-20.2477642576957,2020-12-29 01:38:49.384908,31.0685683755973,"N",NA,NA,NA,277.63125,27.6,109.165954589844
0,"2020-08-25 02:02:38.149374",0,134.049673158694,-23.0605279857552,2020-08-24 16:02:38.149374,161.935495243916,"D",NA,NA,NA,215.85,29,316.547058105469
